timestamp, power.draw [W], utilization.gpu [%]
2026/02/12 17:27:53.102, 318.27 W, 100 %
2026/02/12 17:27:54.102, 319.25 W, 100 %
2026/02/12 17:27:55.102, 319.25 W, 100 %
2026/02/12 17:27:56.102, 317.79 W, 100 %
2026/02/12 17:27:57.103, 318.48 W, 100 %
2026/02/12 17:27:58.103, 320.01 W, 100 %
2026/02/12 17:27:59.103, 318.70 W, 100 %
2026/02/12 17:28:00.103, 318.99 W, 100 %
2026/02/12 17:28:01.103, 319.67 W, 100 %
2026/02/12 17:28:02.103, 319.39 W, 100 %
2026/02/12 17:28:03.103, 318.86 W, 100 %
2026/02/12 17:28:04.103, 317.76 W, 100 %
2026/02/12 17:28:05.103, 319.27 W, 100 %
2026/02/12 17:28:06.103, 319.21 W, 100 %
2026/02/12 17:28:07.104, 319.48 W, 100 %
2026/02/12 17:28:08.104, 318.83 W, 100 %
2026/02/12 17:28:09.104, 318.65 W, 100 %
2026/02/12 17:28:10.104, 318.14 W, 100 %
2026/02/12 17:28:11.104, 319.73 W, 100 %
2026/02/12 17:28:12.104, 317.65 W, 100 %
2026/02/12 17:28:13.104, 319.20 W, 100 %
2026/02/12 17:28:14.104, 320.42 W, 100 %
2026/02/12 17:28:15.104, 318.55 W, 100 %
2026/02/12 17:28:16.105, 318.45 W, 100 %
2026/02/12 17:28:17.105, 318.81 W, 100 %
2026/02/12 17:28:18.105, 318.99 W, 100 %
2026/02/12 17:28:19.105, 319.09 W, 100 %
2026/02/12 17:28:20.105, 319.26 W, 100 %
2026/02/12 17:28:21.105, 319.35 W, 100 %
2026/02/12 17:28:22.105, 318.01 W, 100 %
2026/02/12 17:28:23.105, 320.35 W, 100 %
2026/02/12 17:28:24.105, 318.56 W, 100 %
2026/02/12 17:28:25.106, 318.94 W, 100 %
2026/02/12 17:28:26.106, 319.77 W, 100 %
2026/02/12 17:28:27.106, 318.79 W, 100 %
2026/02/12 17:28:28.106, 318.56 W, 100 %
2026/02/12 17:28:29.106, 320.17 W, 100 %
2026/02/12 17:28:30.106, 318.58 W, 100 %
2026/02/12 17:28:31.106, 318.84 W, 100 %
2026/02/12 17:28:32.106, 319.51 W, 100 %
2026/02/12 17:28:33.106, 318.42 W, 100 %
2026/02/12 17:28:34.106, 319.51 W, 100 %
2026/02/12 17:28:35.107, 319.52 W, 100 %
2026/02/12 17:28:36.107, 318.44 W, 100 %
2026/02/12 17:28:37.107, 318.78 W, 100 %
2026/02/12 17:28:38.107, 320.10 W, 100 %
2026/02/12 17:28:39.107, 318.05 W, 100 %
2026/02/12 17:28:40.107, 319.13 W, 100 %
2026/02/12 17:28:41.107, 320.18 W, 100 %
2026/02/12 17:28:42.107, 319.38 W, 100 %
2026/02/12 17:28:43.107, 317.26 W, 100 %
2026/02/12 17:28:44.108, 320.06 W, 100 %
2026/02/12 17:28:45.108, 318.62 W, 100 %
2026/02/12 17:28:46.108, 316.65 W, 100 %
2026/02/12 17:28:47.108, 320.34 W, 100 %
2026/02/12 17:28:48.108, 319.06 W, 100 %
2026/02/12 17:28:49.108, 319.45 W, 100 %
2026/02/12 17:28:50.108, 322.33 W, 100 %
2026/02/12 17:28:51.108, 319.35 W, 100 %
2026/02/12 17:28:52.108, 318.55 W, 100 %
2026/02/12 17:28:53.109, 321.65 W, 100 %
2026/02/12 17:28:54.109, 319.91 W, 100 %
2026/02/12 17:28:55.109, 317.71 W, 100 %
2026/02/12 17:28:56.109, 319.26 W, 100 %
2026/02/12 17:28:57.109, 319.62 W, 100 %
2026/02/12 17:28:58.109, 317.71 W, 100 %
2026/02/12 17:28:59.109, 318.17 W, 100 %
2026/02/12 17:29:00.109, 319.47 W, 100 %
2026/02/12 17:29:01.109, 316.91 W, 100 %
2026/02/12 17:29:02.109, 317.73 W, 100 %
2026/02/12 17:29:03.110, 319.34 W, 100 %
2026/02/12 17:29:04.110, 318.70 W, 100 %
2026/02/12 17:29:05.110, 318.72 W, 100 %
2026/02/12 17:29:06.110, 319.91 W, 100 %
2026/02/12 17:29:07.110, 317.20 W, 100 %
2026/02/12 17:29:08.110, 318.04 W, 100 %
2026/02/12 17:29:09.110, 319.12 W, 100 %
2026/02/12 17:29:10.110, 318.05 W, 100 %
2026/02/12 17:29:11.110, 318.52 W, 100 %
2026/02/12 17:29:12.111, 319.54 W, 100 %
2026/02/12 17:29:13.111, 316.57 W, 100 %
2026/02/12 17:29:14.111, 317.70 W, 100 %
2026/02/12 17:29:15.111, 318.34 W, 100 %
2026/02/12 17:29:16.111, 317.97 W, 100 %
2026/02/12 17:29:17.111, 318.75 W, 100 %
2026/02/12 17:29:18.111, 319.09 W, 100 %
2026/02/12 17:29:19.111, 316.87 W, 100 %
2026/02/12 17:29:20.111, 317.79 W, 100 %
2026/02/12 17:29:21.112, 317.94 W, 100 %
2026/02/12 17:29:22.112, 317.83 W, 100 %
2026/02/12 17:29:23.112, 318.23 W, 100 %
2026/02/12 17:29:24.112, 318.92 W, 100 %
2026/02/12 17:29:25.112, 317.40 W, 100 %
2026/02/12 17:29:26.112, 318.51 W, 100 %
2026/02/12 17:29:27.112, 318.28 W, 100 %
2026/02/12 17:29:28.112, 317.37 W, 100 %
2026/02/12 17:29:29.112, 319.14 W, 100 %
2026/02/12 17:29:30.112, 319.26 W, 100 %
2026/02/12 17:29:31.113, 318.58 W, 100 %
2026/02/12 17:29:32.113, 319.19 W, 100 %
2026/02/12 17:29:33.113, 319.35 W, 100 %
2026/02/12 17:29:34.113, 318.80 W, 100 %
2026/02/12 17:29:35.113, 318.84 W, 100 %
2026/02/12 17:29:36.113, 319.87 W, 100 %
2026/02/12 17:29:37.113, 319.05 W, 100 %
2026/02/12 17:29:38.113, 319.16 W, 100 %
2026/02/12 17:29:39.113, 319.99 W, 100 %
2026/02/12 17:29:40.114, 319.59 W, 100 %
2026/02/12 17:29:41.114, 319.79 W, 100 %
2026/02/12 17:29:42.114, 318.82 W, 100 %
2026/02/12 17:29:43.114, 319.03 W, 100 %
2026/02/12 17:29:44.114, 319.42 W, 100 %
2026/02/12 17:29:45.114, 319.61 W, 100 %
2026/02/12 17:29:46.114, 319.71 W, 100 %
2026/02/12 17:29:47.114, 319.87 W, 100 %
2026/02/12 17:29:48.114, 319.27 W, 100 %
2026/02/12 17:29:49.114, 319.23 W, 100 %
2026/02/12 17:29:50.115, 319.63 W, 100 %
2026/02/12 17:29:51.115, 319.65 W, 100 %
2026/02/12 17:29:52.115, 319.05 W, 100 %
2026/02/12 17:29:53.115, 319.91 W, 100 %
2026/02/12 17:29:54.115, 319.23 W, 100 %
2026/02/12 17:29:55.115, 319.58 W, 100 %
2026/02/12 17:29:56.115, 319.32 W, 100 %
2026/02/12 17:29:57.115, 320.15 W, 100 %
2026/02/12 17:29:58.115, 321.81 W, 100 %
2026/02/12 17:29:59.116, 319.35 W, 100 %
2026/02/12 17:30:00.116, 319.39 W, 100 %
2026/02/12 17:30:01.116, 320.81 W, 100 %
2026/02/12 17:30:02.116, 319.86 W, 100 %
2026/02/12 17:30:03.116, 319.60 W, 100 %
2026/02/12 17:30:04.116, 320.03 W, 100 %
2026/02/12 17:30:05.116, 318.91 W, 100 %
2026/02/12 17:30:06.116, 318.83 W, 100 %
2026/02/12 17:30:07.116, 318.86 W, 100 %
2026/02/12 17:30:08.116, 319.50 W, 100 %
2026/02/12 17:30:09.117, 318.88 W, 100 %
2026/02/12 17:30:10.117, 319.03 W, 100 %
2026/02/12 17:30:11.117, 320.27 W, 100 %
2026/02/12 17:30:12.117, 319.70 W, 100 %
2026/02/12 17:30:13.117, 318.11 W, 100 %
2026/02/12 17:30:14.117, 319.86 W, 100 %
2026/02/12 17:30:15.117, 318.95 W, 100 %
2026/02/12 17:30:16.117, 319.27 W, 100 %
2026/02/12 17:30:17.117, 319.99 W, 100 %
2026/02/12 17:30:18.118, 319.36 W, 100 %
2026/02/12 17:30:19.118, 317.72 W, 100 %
2026/02/12 17:30:20.118, 320.04 W, 100 %
2026/02/12 17:30:21.118, 319.06 W, 100 %
2026/02/12 17:30:22.118, 318.71 W, 100 %
2026/02/12 17:30:23.118, 320.17 W, 100 %
2026/02/12 17:30:24.118, 318.88 W, 100 %
2026/02/12 17:30:25.118, 317.93 W, 100 %
2026/02/12 17:30:26.118, 319.90 W, 100 %
2026/02/12 17:30:27.118, 318.14 W, 100 %
2026/02/12 17:30:28.119, 318.65 W, 100 %
2026/02/12 17:30:29.119, 319.86 W, 100 %
2026/02/12 17:30:30.119, 318.05 W, 100 %
2026/02/12 17:30:31.119, 319.86 W, 100 %
2026/02/12 17:30:32.119, 319.36 W, 100 %
2026/02/12 17:30:33.119, 317.79 W, 100 %
2026/02/12 17:30:34.119, 319.02 W, 100 %
2026/02/12 17:30:35.119, 318.52 W, 100 %
2026/02/12 17:30:36.119, 318.28 W, 100 %
2026/02/12 17:30:37.120, 318.86 W, 100 %
2026/02/12 17:30:38.120, 318.37 W, 100 %
2026/02/12 17:30:39.120, 319.04 W, 100 %
2026/02/12 17:30:40.120, 319.46 W, 100 %
2026/02/12 17:30:41.120, 319.69 W, 100 %
2026/02/12 17:30:42.120, 318.69 W, 100 %
2026/02/12 17:30:43.120, 318.52 W, 100 %
2026/02/12 17:30:44.120, 318.58 W, 100 %
2026/02/12 17:30:45.120, 319.26 W, 100 %
2026/02/12 17:30:46.121, 317.65 W, 100 %
2026/02/12 17:30:47.121, 319.13 W, 100 %
2026/02/12 17:30:48.121, 319.61 W, 100 %
2026/02/12 17:30:49.121, 317.73 W, 100 %
2026/02/12 17:30:50.121, 317.85 W, 100 %
2026/02/12 17:30:51.121, 319.31 W, 100 %
2026/02/12 17:30:52.121, 317.69 W, 100 %
2026/02/12 17:30:53.121, 319.28 W, 100 %
2026/02/12 17:30:54.121, 319.04 W, 100 %
2026/02/12 17:30:55.122, 318.99 W, 100 %
2026/02/12 17:30:56.122, 317.95 W, 100 %
2026/02/12 17:30:57.122, 318.38 W, 100 %
2026/02/12 17:30:58.122, 316.88 W, 100 %
2026/02/12 17:30:59.122, 318.41 W, 100 %
2026/02/12 17:31:00.122, 320.60 W, 100 %
2026/02/12 17:31:01.122, 319.08 W, 100 %
2026/02/12 17:31:02.122, 318.55 W, 100 %
2026/02/12 17:31:03.122, 320.03 W, 100 %
2026/02/12 17:31:04.122, 317.78 W, 100 %
2026/02/12 17:31:05.123, 318.51 W, 100 %
2026/02/12 17:31:06.123, 320.75 W, 100 %
2026/02/12 17:31:07.123, 319.11 W, 100 %
2026/02/12 17:31:08.123, 318.23 W, 100 %
2026/02/12 17:31:09.123, 321.10 W, 100 %
2026/02/12 17:31:10.123, 317.56 W, 100 %
2026/02/12 17:31:11.123, 318.99 W, 100 %
2026/02/12 17:31:12.123, 320.01 W, 100 %
2026/02/12 17:31:13.123, 318.39 W, 100 %
2026/02/12 17:31:14.123, 315.94 W, 100 %
2026/02/12 17:31:15.124, 320.69 W, 100 %
2026/02/12 17:31:16.124, 319.11 W, 100 %
2026/02/12 17:31:17.124, 318.61 W, 100 %
2026/02/12 17:31:18.124, 320.26 W, 100 %
2026/02/12 17:31:19.124, 319.24 W, 100 %
2026/02/12 17:31:20.124, 317.52 W, 100 %
2026/02/12 17:31:21.124, 320.35 W, 100 %
2026/02/12 17:31:22.124, 318.82 W, 100 %
2026/02/12 17:31:23.124, 317.53 W, 100 %
2026/02/12 17:31:24.124, 320.79 W, 100 %
2026/02/12 17:31:25.125, 318.96 W, 100 %
2026/02/12 17:31:26.125, 319.07 W, 100 %
2026/02/12 17:31:27.125, 320.47 W, 100 %
2026/02/12 17:31:28.125, 317.98 W, 100 %
2026/02/12 17:31:29.125, 319.49 W, 100 %
2026/02/12 17:31:30.125, 321.74 W, 100 %
2026/02/12 17:31:31.125, 319.77 W, 100 %
2026/02/12 17:31:32.125, 319.23 W, 100 %
2026/02/12 17:31:33.125, 321.50 W, 100 %
2026/02/12 17:31:34.126, 319.10 W, 100 %
2026/02/12 17:31:35.126, 317.62 W, 100 %
2026/02/12 17:31:36.126, 320.43 W, 100 %
2026/02/12 17:31:37.126, 319.65 W, 100 %
2026/02/12 17:31:38.126, 316.72 W, 100 %
2026/02/12 17:31:39.126, 318.43 W, 100 %
2026/02/12 17:31:40.126, 318.87 W, 100 %
2026/02/12 17:31:41.126, 318.79 W, 100 %
2026/02/12 17:31:42.126, 318.76 W, 100 %
2026/02/12 17:31:43.127, 319.43 W, 100 %
2026/02/12 17:31:44.127, 316.73 W, 100 %
2026/02/12 17:31:45.127, 318.21 W, 100 %
2026/02/12 17:31:46.127, 319.67 W, 100 %
2026/02/12 17:31:47.127, 318.01 W, 100 %
2026/02/12 17:31:48.127, 318.18 W, 100 %
2026/02/12 17:31:49.127, 319.53 W, 100 %
2026/02/12 17:31:50.127, 318.89 W, 100 %
2026/02/12 17:31:51.127, 319.34 W, 100 %
2026/02/12 17:31:52.127, 317.89 W, 100 %
2026/02/12 17:31:53.128, 319.76 W, 100 %
2026/02/12 17:31:54.128, 319.18 W, 100 %
2026/02/12 17:31:55.128, 320.19 W, 100 %
2026/02/12 17:31:56.128, 317.12 W, 100 %
2026/02/12 17:31:57.128, 318.02 W, 100 %
2026/02/12 17:31:58.128, 318.77 W, 100 %
2026/02/12 17:31:59.128, 316.62 W, 100 %
2026/02/12 17:32:00.128, 317.49 W, 100 %
2026/02/12 17:32:01.128, 319.48 W, 100 %
2026/02/12 17:32:02.129, 317.29 W, 100 %
2026/02/12 17:32:03.129, 318.53 W, 100 %
2026/02/12 17:32:04.129, 317.92 W, 100 %
2026/02/12 17:32:05.129, 319.03 W, 100 %
2026/02/12 17:32:06.129, 319.53 W, 100 %
2026/02/12 17:32:07.129, 319.81 W, 100 %
2026/02/12 17:32:08.129, 319.15 W, 100 %
2026/02/12 17:32:09.129, 317.60 W, 100 %
2026/02/12 17:32:10.129, 317.94 W, 100 %
2026/02/12 17:32:11.129, 320.86 W, 100 %
2026/02/12 17:32:12.130, 319.37 W, 100 %
2026/02/12 17:32:13.130, 319.30 W, 100 %
2026/02/12 17:32:14.130, 319.63 W, 100 %
2026/02/12 17:32:15.130, 318.21 W, 100 %
2026/02/12 17:32:16.130, 318.35 W, 100 %
2026/02/12 17:32:17.130, 319.47 W, 100 %
2026/02/12 17:32:18.130, 318.58 W, 100 %
2026/02/12 17:32:19.130, 318.88 W, 100 %
2026/02/12 17:32:20.130, 319.43 W, 100 %
2026/02/12 17:32:21.130, 319.17 W, 100 %
2026/02/12 17:32:22.131, 318.29 W, 100 %
2026/02/12 17:32:23.131, 319.04 W, 100 %
2026/02/12 17:32:24.131, 317.45 W, 100 %
2026/02/12 17:32:25.131, 318.84 W, 100 %
2026/02/12 17:32:26.131, 320.59 W, 100 %
2026/02/12 17:32:27.131, 318.91 W, 100 %
2026/02/12 17:32:28.131, 316.83 W, 100 %
2026/02/12 17:32:29.131, 320.12 W, 100 %
2026/02/12 17:32:30.131, 319.21 W, 100 %
2026/02/12 17:32:31.131, 317.13 W, 100 %
2026/02/12 17:32:32.132, 320.38 W, 100 %
2026/02/12 17:32:33.132, 318.65 W, 100 %
2026/02/12 17:32:34.132, 317.65 W, 100 %
2026/02/12 17:32:35.132, 320.23 W, 100 %
2026/02/12 17:32:36.132, 319.49 W, 100 %
2026/02/12 17:32:37.132, 319.08 W, 100 %
2026/02/12 17:32:38.132, 319.77 W, 100 %
2026/02/12 17:32:39.132, 319.15 W, 100 %
2026/02/12 17:32:40.132, 317.28 W, 100 %
2026/02/12 17:32:41.133, 317.40 W, 100 %
2026/02/12 17:32:42.133, 319.67 W, 100 %
2026/02/12 17:32:43.133, 319.25 W, 100 %
2026/02/12 17:32:44.133, 319.08 W, 100 %
2026/02/12 17:32:45.133, 319.57 W, 100 %
2026/02/12 17:32:46.133, 316.75 W, 100 %
2026/02/12 17:32:47.133, 317.98 W, 100 %
2026/02/12 17:32:48.133, 319.29 W, 100 %
2026/02/12 17:32:49.133, 319.02 W, 100 %
2026/02/12 17:32:50.133, 319.52 W, 100 %
2026/02/12 17:32:51.134, 319.31 W, 100 %
2026/02/12 17:32:52.134, 316.96 W, 100 %
2026/02/12 17:32:53.134, 317.80 W, 100 %
2026/02/12 17:32:54.134, 318.69 W, 100 %
2026/02/12 17:32:55.134, 317.55 W, 100 %
2026/02/12 17:32:56.134, 318.10 W, 100 %
2026/02/12 17:32:57.134, 319.12 W, 100 %
2026/02/12 17:32:58.134, 316.89 W, 100 %
2026/02/12 17:32:59.134, 318.35 W, 100 %
2026/02/12 17:33:00.134, 318.04 W, 100 %
2026/02/12 17:33:01.135, 316.30 W, 100 %
2026/02/12 17:33:02.135, 317.42 W, 100 %
2026/02/12 17:33:03.135, 318.90 W, 100 %
2026/02/12 17:33:04.135, 318.54 W, 100 %
2026/02/12 17:33:05.135, 318.10 W, 100 %
2026/02/12 17:33:06.135, 318.34 W, 100 %
2026/02/12 17:33:07.135, 319.38 W, 100 %
2026/02/12 17:33:08.136, 317.73 W, 100 %
2026/02/12 17:33:09.136, 319.02 W, 100 %
2026/02/12 17:33:10.136, 319.68 W, 100 %
2026/02/12 17:33:11.136, 319.10 W, 100 %
2026/02/12 17:33:12.136, 318.22 W, 100 %
2026/02/12 17:33:13.136, 319.28 W, 100 %
2026/02/12 17:33:14.136, 317.90 W, 100 %
2026/02/12 17:33:15.136, 318.56 W, 100 %
2026/02/12 17:33:16.136, 320.09 W, 100 %
2026/02/12 17:33:17.137, 318.49 W, 100 %
2026/02/12 17:33:18.137, 318.70 W, 100 %
2026/02/12 17:33:19.137, 319.06 W, 100 %
2026/02/12 17:33:20.137, 318.29 W, 100 %
2026/02/12 17:33:21.137, 318.70 W, 100 %
2026/02/12 17:33:22.137, 319.96 W, 100 %
2026/02/12 17:33:23.137, 319.08 W, 100 %
2026/02/12 17:33:24.137, 318.48 W, 100 %
2026/02/12 17:33:25.137, 318.74 W, 100 %
2026/02/12 17:33:26.137, 318.74 W, 100 %
2026/02/12 17:33:27.137, 318.76 W, 100 %
2026/02/12 17:33:28.138, 320.34 W, 100 %
2026/02/12 17:33:29.138, 319.29 W, 100 %
2026/02/12 17:33:30.138, 318.63 W, 100 %
2026/02/12 17:33:31.138, 321.33 W, 100 %
2026/02/12 17:33:32.138, 318.51 W, 100 %
2026/02/12 17:33:33.138, 318.70 W, 100 %
2026/02/12 17:33:34.138, 320.76 W, 100 %
2026/02/12 17:33:35.138, 319.09 W, 100 %
2026/02/12 17:33:36.138, 319.02 W, 100 %
2026/02/12 17:33:37.138, 319.67 W, 100 %
2026/02/12 17:33:38.138, 318.71 W, 100 %
2026/02/12 17:33:39.139, 318.96 W, 100 %
2026/02/12 17:33:40.139, 319.29 W, 100 %
2026/02/12 17:33:41.139, 319.67 W, 100 %
2026/02/12 17:33:42.139, 318.12 W, 100 %
2026/02/12 17:33:43.139, 318.76 W, 100 %
2026/02/12 17:33:44.139, 318.97 W, 100 %
2026/02/12 17:33:45.139, 318.17 W, 100 %
2026/02/12 17:33:46.139, 318.94 W, 100 %
2026/02/12 17:33:47.139, 319.82 W, 100 %
2026/02/12 17:33:48.139, 318.92 W, 100 %
2026/02/12 17:33:49.139, 319.09 W, 100 %
2026/02/12 17:33:50.139, 318.00 W, 100 %
2026/02/12 17:33:51.139, 319.67 W, 100 %
2026/02/12 17:33:52.140, 319.02 W, 100 %
2026/02/12 17:33:53.140, 319.68 W, 100 %
2026/02/12 17:33:54.140, 318.23 W, 100 %
2026/02/12 17:33:55.140, 319.01 W, 100 %
2026/02/12 17:33:56.140, 318.09 W, 100 %
2026/02/12 17:33:57.140, 316.97 W, 100 %
2026/02/12 17:33:58.140, 318.82 W, 100 %
2026/02/12 17:33:59.140, 319.40 W, 100 %
2026/02/12 17:34:00.140, 317.51 W, 100 %
2026/02/12 17:34:01.140, 318.48 W, 100 %
2026/02/12 17:34:02.140, 319.35 W, 100 %
2026/02/12 17:34:03.141, 318.59 W, 100 %
2026/02/12 17:34:04.141, 318.33 W, 100 %
2026/02/12 17:34:05.141, 319.11 W, 100 %
2026/02/12 17:34:06.141, 319.62 W, 100 %
2026/02/12 17:34:07.141, 318.60 W, 100 %
2026/02/12 17:34:08.141, 319.61 W, 100 %
2026/02/12 17:34:09.141, 319.89 W, 100 %
2026/02/12 17:34:10.141, 318.89 W, 100 %
2026/02/12 17:34:11.141, 318.80 W, 100 %
2026/02/12 17:34:12.142, 320.08 W, 100 %
2026/02/12 17:34:13.142, 319.27 W, 100 %
2026/02/12 17:34:14.142, 319.46 W, 100 %
2026/02/12 17:34:15.142, 319.56 W, 100 %
2026/02/12 17:34:16.142, 319.42 W, 100 %
2026/02/12 17:34:17.142, 318.86 W, 100 %
2026/02/12 17:34:18.142, 319.91 W, 100 %
2026/02/12 17:34:19.142, 319.29 W, 100 %
2026/02/12 17:34:20.142, 318.78 W, 100 %
2026/02/12 17:34:21.142, 319.55 W, 100 %
2026/02/12 17:34:22.142, 318.89 W, 100 %
2026/02/12 17:34:23.143, 318.87 W, 100 %
2026/02/12 17:34:24.143, 320.86 W, 100 %
2026/02/12 17:34:25.143, 319.05 W, 100 %
2026/02/12 17:34:26.143, 319.29 W, 100 %
2026/02/12 17:34:27.143, 321.61 W, 100 %
2026/02/12 17:34:28.143, 319.30 W, 100 %
2026/02/12 17:34:29.143, 318.90 W, 100 %
2026/02/12 17:34:30.143, 321.66 W, 100 %
2026/02/12 17:34:31.143, 318.89 W, 100 %
2026/02/12 17:34:32.143, 319.23 W, 100 %
2026/02/12 17:34:33.144, 321.12 W, 100 %
2026/02/12 17:34:34.144, 319.17 W, 100 %
2026/02/12 17:34:35.144, 318.57 W, 100 %
2026/02/12 17:34:36.144, 319.36 W, 100 %
2026/02/12 17:34:37.144, 319.47 W, 100 %
2026/02/12 17:34:38.144, 319.22 W, 100 %
2026/02/12 17:34:39.144, 318.90 W, 100 %
2026/02/12 17:34:40.144, 319.77 W, 100 %
2026/02/12 17:34:41.144, 319.31 W, 100 %
2026/02/12 17:34:42.144, 319.14 W, 100 %
2026/02/12 17:34:43.145, 319.51 W, 100 %
2026/02/12 17:34:44.145, 319.15 W, 100 %
2026/02/12 17:34:45.145, 318.61 W, 100 %
2026/02/12 17:34:46.145, 319.39 W, 100 %
2026/02/12 17:34:47.145, 318.02 W, 100 %
2026/02/12 17:34:48.145, 318.67 W, 100 %
2026/02/12 17:34:49.145, 319.87 W, 100 %
2026/02/12 17:34:50.145, 318.21 W, 100 %
2026/02/12 17:34:51.145, 318.90 W, 100 %
2026/02/12 17:34:52.145, 318.81 W, 100 %
2026/02/12 17:34:53.145, 317.85 W, 100 %
2026/02/12 17:34:54.146, 318.75 W, 100 %
2026/02/12 17:34:55.146, 319.21 W, 100 %
2026/02/12 17:34:56.146, 317.07 W, 100 %
2026/02/12 17:34:57.146, 318.45 W, 100 %
2026/02/12 17:34:58.146, 318.11 W, 100 %
2026/02/12 17:34:59.146, 317.70 W, 100 %
2026/02/12 17:35:00.146, 318.92 W, 100 %
2026/02/12 17:35:01.146, 319.14 W, 100 %
2026/02/12 17:35:02.146, 318.65 W, 100 %
2026/02/12 17:35:03.146, 319.55 W, 100 %
2026/02/12 17:35:04.146, 318.42 W, 100 %
2026/02/12 17:35:05.147, 320.41 W, 100 %
2026/02/12 17:35:06.147, 319.15 W, 100 %
2026/02/12 17:35:07.147, 318.87 W, 100 %
2026/02/12 17:35:08.147, 320.09 W, 100 %
2026/02/12 17:35:09.147, 319.08 W, 100 %
2026/02/12 17:35:10.147, 318.37 W, 100 %
2026/02/12 17:35:11.147, 319.61 W, 100 %
2026/02/12 17:35:12.147, 319.63 W, 100 %
2026/02/12 17:35:13.147, 318.75 W, 100 %
2026/02/12 17:35:14.147, 319.86 W, 100 %
2026/02/12 17:35:15.148, 318.96 W, 100 %
2026/02/12 17:35:16.148, 318.05 W, 100 %
2026/02/12 17:35:17.148, 319.21 W, 100 %
2026/02/12 17:35:18.148, 318.45 W, 100 %
2026/02/12 17:35:19.148, 318.60 W, 100 %
2026/02/12 17:35:20.148, 320.91 W, 100 %
2026/02/12 17:35:21.148, 319.45 W, 100 %
2026/02/12 17:35:22.148, 319.22 W, 100 %
2026/02/12 17:35:23.148, 320.58 W, 100 %
2026/02/12 17:35:24.148, 318.01 W, 100 %
2026/02/12 17:35:25.148, 318.17 W, 100 %
2026/02/12 17:35:26.149, 321.26 W, 100 %
2026/02/12 17:35:27.149, 318.64 W, 100 %
2026/02/12 17:35:28.149, 318.64 W, 100 %
2026/02/12 17:35:29.149, 318.90 W, 100 %
2026/02/12 17:35:30.149, 318.10 W, 100 %
2026/02/12 17:35:31.149, 319.52 W, 100 %
2026/02/12 17:35:32.149, 319.56 W, 100 %
2026/02/12 17:35:33.149, 319.59 W, 100 %
2026/02/12 17:35:34.149, 318.95 W, 100 %
2026/02/12 17:35:35.149, 318.90 W, 100 %
2026/02/12 17:35:36.149, 319.38 W, 100 %
2026/02/12 17:35:37.150, 319.38 W, 100 %
2026/02/12 17:35:38.150, 319.77 W, 100 %
2026/02/12 17:35:39.150, 319.51 W, 100 %
2026/02/12 17:35:40.150, 318.17 W, 100 %
2026/02/12 17:35:41.150, 319.59 W, 100 %
2026/02/12 17:35:42.150, 319.48 W, 100 %
2026/02/12 17:35:43.150, 318.05 W, 100 %
2026/02/12 17:35:44.150, 318.87 W, 100 %
2026/02/12 17:35:45.150, 319.36 W, 100 %
2026/02/12 17:35:46.150, 319.76 W, 100 %
2026/02/12 17:35:47.150, 318.31 W, 100 %
2026/02/12 17:35:48.151, 319.57 W, 100 %
2026/02/12 17:35:49.151, 319.97 W, 100 %
2026/02/12 17:35:50.151, 318.90 W, 100 %
2026/02/12 17:35:51.151, 319.52 W, 100 %
2026/02/12 17:35:52.151, 320.69 W, 100 %
2026/02/12 17:35:53.151, 319.25 W, 100 %
2026/02/12 17:35:54.151, 319.42 W, 100 %
2026/02/12 17:35:55.151, 319.77 W, 100 %
2026/02/12 17:35:56.151, 319.72 W, 100 %
2026/02/12 17:35:57.151, 319.23 W, 100 %
2026/02/12 17:35:58.151, 319.82 W, 100 %
2026/02/12 17:35:59.152, 319.14 W, 100 %
2026/02/12 17:36:00.152, 319.44 W, 100 %
2026/02/12 17:36:01.152, 317.86 W, 100 %
2026/02/12 17:36:02.152, 319.02 W, 100 %
2026/02/12 17:36:03.152, 319.66 W, 100 %
2026/02/12 17:36:04.152, 318.38 W, 100 %
2026/02/12 17:36:05.152, 317.24 W, 100 %
2026/02/12 17:36:06.152, 320.18 W, 100 %
2026/02/12 17:36:07.152, 317.00 W, 100 %
2026/02/12 17:36:08.152, 318.08 W, 100 %
2026/02/12 17:36:09.152, 319.76 W, 100 %
2026/02/12 17:36:10.153, 317.98 W, 100 %
2026/02/12 17:36:11.153, 319.42 W, 100 %
2026/02/12 17:36:12.153, 319.97 W, 100 %
2026/02/12 17:36:13.153, 319.89 W, 100 %
2026/02/12 17:36:14.153, 319.22 W, 100 %
2026/02/12 17:36:15.153, 319.32 W, 100 %
2026/02/12 17:36:16.153, 319.74 W, 100 %
2026/02/12 17:36:17.153, 319.81 W, 100 %
2026/02/12 17:36:18.153, 319.61 W, 100 %
2026/02/12 17:36:19.153, 318.90 W, 100 %
2026/02/12 17:36:20.153, 319.37 W, 100 %
2026/02/12 17:36:21.153, 319.01 W, 100 %
2026/02/12 17:36:22.154, 319.26 W, 100 %
2026/02/12 17:36:23.154, 319.74 W, 100 %
2026/02/12 17:36:24.154, 318.65 W, 100 %
2026/02/12 17:36:25.154, 320.00 W, 100 %
2026/02/12 17:36:26.154, 319.37 W, 100 %
2026/02/12 17:36:27.154, 319.44 W, 100 %
2026/02/12 17:36:28.154, 319.98 W, 100 %
2026/02/12 17:36:29.154, 318.99 W, 100 %
