timestamp, power.draw [W], utilization.gpu [%]
2025/12/19 10:45:07.168, 318.97 W, 100 %
2025/12/19 10:45:08.168, 319.14 W, 100 %
2025/12/19 10:45:09.168, 318.76 W, 100 %
2025/12/19 10:45:10.169, 318.39 W, 100 %
2025/12/19 10:45:11.169, 320.00 W, 100 %
2025/12/19 10:45:12.169, 318.66 W, 100 %
2025/12/19 10:45:13.169, 318.79 W, 100 %
2025/12/19 10:45:14.169, 319.82 W, 100 %
2025/12/19 10:45:15.169, 318.02 W, 100 %
2025/12/19 10:45:16.169, 319.35 W, 100 %
2025/12/19 10:45:17.169, 319.49 W, 100 %
2025/12/19 10:45:18.169, 317.28 W, 100 %
2025/12/19 10:45:19.169, 317.87 W, 100 %
2025/12/19 10:45:20.170, 319.48 W, 100 %
2025/12/19 10:45:21.170, 319.61 W, 100 %
2025/12/19 10:45:22.170, 319.63 W, 100 %
2025/12/19 10:45:23.170, 319.42 W, 100 %
2025/12/19 10:45:24.170, 319.68 W, 100 %
2025/12/19 10:45:25.170, 319.09 W, 100 %
2025/12/19 10:45:26.170, 319.66 W, 100 %
2025/12/19 10:45:27.170, 318.20 W, 100 %
2025/12/19 10:45:28.170, 318.61 W, 100 %
2025/12/19 10:45:29.171, 319.29 W, 100 %
2025/12/19 10:45:30.171, 319.26 W, 100 %
2025/12/19 10:45:31.171, 319.64 W, 100 %
2025/12/19 10:45:32.171, 319.65 W, 100 %
2025/12/19 10:45:33.171, 319.44 W, 100 %
2025/12/19 10:45:34.171, 319.73 W, 100 %
2025/12/19 10:45:35.171, 318.78 W, 100 %
2025/12/19 10:45:36.171, 318.19 W, 100 %
2025/12/19 10:45:37.171, 319.24 W, 100 %
2025/12/19 10:45:38.171, 319.39 W, 100 %
2025/12/19 10:45:39.171, 317.17 W, 100 %
2025/12/19 10:45:40.172, 319.30 W, 100 %
2025/12/19 10:45:41.172, 317.96 W, 100 %
2025/12/19 10:45:42.172, 318.78 W, 100 %
2025/12/19 10:45:43.172, 318.91 W, 100 %
2025/12/19 10:45:44.172, 319.35 W, 100 %
2025/12/19 10:45:45.172, 319.98 W, 100 %
2025/12/19 10:45:46.172, 318.90 W, 100 %
2025/12/19 10:45:47.172, 318.83 W, 100 %
2025/12/19 10:45:48.172, 319.60 W, 100 %
2025/12/19 10:45:49.173, 318.48 W, 100 %
2025/12/19 10:45:50.173, 318.88 W, 100 %
2025/12/19 10:45:51.173, 320.11 W, 100 %
2025/12/19 10:45:52.173, 319.23 W, 100 %
2025/12/19 10:45:53.173, 317.26 W, 100 %
2025/12/19 10:45:54.173, 320.42 W, 100 %
2025/12/19 10:45:55.173, 319.25 W, 100 %
2025/12/19 10:45:56.173, 319.42 W, 100 %
2025/12/19 10:45:57.173, 320.97 W, 100 %
2025/12/19 10:45:58.173, 318.60 W, 100 %
2025/12/19 10:45:59.174, 318.98 W, 100 %
2025/12/19 10:46:00.174, 320.55 W, 100 %
2025/12/19 10:46:01.174, 318.90 W, 100 %
2025/12/19 10:46:02.174, 318.82 W, 100 %
2025/12/19 10:46:03.174, 320.02 W, 100 %
2025/12/19 10:46:04.174, 319.45 W, 100 %
2025/12/19 10:46:05.174, 319.08 W, 100 %
2025/12/19 10:46:06.174, 318.19 W, 100 %
2025/12/19 10:46:07.174, 319.75 W, 100 %
2025/12/19 10:46:08.174, 319.70 W, 100 %
2025/12/19 10:46:09.174, 318.58 W, 100 %
2025/12/19 10:46:10.175, 319.22 W, 100 %
2025/12/19 10:46:11.175, 319.13 W, 100 %
2025/12/19 10:46:12.175, 319.41 W, 100 %
2025/12/19 10:46:13.175, 319.64 W, 100 %
2025/12/19 10:46:14.175, 316.51 W, 100 %
2025/12/19 10:46:15.175, 319.60 W, 100 %
2025/12/19 10:46:16.175, 319.59 W, 100 %
2025/12/19 10:46:17.175, 317.00 W, 100 %
2025/12/19 10:46:18.175, 318.65 W, 100 %
2025/12/19 10:46:19.176, 319.20 W, 100 %
2025/12/19 10:46:20.176, 318.39 W, 100 %
2025/12/19 10:46:21.176, 318.73 W, 100 %
2025/12/19 10:46:22.176, 318.23 W, 100 %
2025/12/19 10:46:23.176, 319.63 W, 100 %
2025/12/19 10:46:24.176, 318.91 W, 100 %
2025/12/19 10:46:25.176, 318.76 W, 100 %
2025/12/19 10:46:26.176, 319.33 W, 100 %
2025/12/19 10:46:27.176, 318.98 W, 100 %
2025/12/19 10:46:28.176, 318.78 W, 100 %
2025/12/19 10:46:29.177, 319.75 W, 100 %
2025/12/19 10:46:30.177, 318.83 W, 100 %
2025/12/19 10:46:31.177, 318.65 W, 100 %
2025/12/19 10:46:32.177, 319.65 W, 100 %
2025/12/19 10:46:33.177, 319.51 W, 100 %
2025/12/19 10:46:34.177, 318.40 W, 100 %
2025/12/19 10:46:35.177, 320.17 W, 100 %
2025/12/19 10:46:36.177, 319.57 W, 100 %
2025/12/19 10:46:37.177, 319.04 W, 100 %
2025/12/19 10:46:38.177, 319.96 W, 100 %
2025/12/19 10:46:39.178, 319.49 W, 100 %
2025/12/19 10:46:40.178, 318.44 W, 100 %
2025/12/19 10:46:41.178, 321.11 W, 100 %
2025/12/19 10:46:42.178, 319.17 W, 100 %
2025/12/19 10:46:43.178, 318.51 W, 100 %
2025/12/19 10:46:44.178, 321.64 W, 100 %
2025/12/19 10:46:45.178, 319.61 W, 100 %
2025/12/19 10:46:46.178, 319.02 W, 100 %
2025/12/19 10:46:47.178, 319.10 W, 100 %
2025/12/19 10:46:48.178, 318.64 W, 100 %
2025/12/19 10:46:49.179, 319.37 W, 100 %
2025/12/19 10:46:50.179, 319.02 W, 100 %
2025/12/19 10:46:51.179, 319.50 W, 100 %
2025/12/19 10:46:52.179, 317.03 W, 100 %
2025/12/19 10:46:53.179, 317.61 W, 100 %
2025/12/19 10:46:54.179, 318.85 W, 100 %
2025/12/19 10:46:55.179, 317.05 W, 100 %
2025/12/19 10:46:56.179, 317.62 W, 100 %
2025/12/19 10:46:57.179, 319.97 W, 100 %
2025/12/19 10:46:58.179, 318.00 W, 100 %
2025/12/19 10:46:59.180, 319.44 W, 100 %
2025/12/19 10:47:00.180, 317.88 W, 100 %
2025/12/19 10:47:01.180, 318.11 W, 100 %
2025/12/19 10:47:02.180, 319.37 W, 100 %
2025/12/19 10:47:03.180, 319.61 W, 100 %
2025/12/19 10:47:04.180, 317.60 W, 100 %
2025/12/19 10:47:05.180, 319.23 W, 100 %
2025/12/19 10:47:06.180, 317.98 W, 100 %
2025/12/19 10:47:07.180, 319.81 W, 100 %
2025/12/19 10:47:08.180, 319.07 W, 100 %
2025/12/19 10:47:09.180, 318.02 W, 100 %
2025/12/19 10:47:10.180, 319.76 W, 100 %
2025/12/19 10:47:11.181, 319.31 W, 100 %
2025/12/19 10:47:12.181, 319.24 W, 100 %
2025/12/19 10:47:13.181, 319.38 W, 100 %
2025/12/19 10:47:14.181, 318.05 W, 100 %
2025/12/19 10:47:15.181, 319.21 W, 100 %
2025/12/19 10:47:16.181, 320.29 W, 100 %
2025/12/19 10:47:17.181, 318.18 W, 100 %
2025/12/19 10:47:18.181, 318.83 W, 100 %
2025/12/19 10:47:19.181, 320.17 W, 100 %
2025/12/19 10:47:20.181, 319.02 W, 100 %
2025/12/19 10:47:21.182, 319.47 W, 100 %
2025/12/19 10:47:22.182, 320.79 W, 100 %
2025/12/19 10:47:23.182, 319.16 W, 100 %
2025/12/19 10:47:24.182, 319.35 W, 100 %
2025/12/19 10:47:25.182, 321.71 W, 100 %
2025/12/19 10:47:26.182, 319.60 W, 100 %
2025/12/19 10:47:27.182, 319.16 W, 100 %
2025/12/19 10:47:28.182, 321.21 W, 100 %
2025/12/19 10:47:29.182, 319.84 W, 100 %
2025/12/19 10:47:30.182, 319.26 W, 100 %
2025/12/19 10:47:31.182, 319.09 W, 100 %
2025/12/19 10:47:32.183, 319.62 W, 100 %
2025/12/19 10:47:33.183, 319.29 W, 100 %
2025/12/19 10:47:34.183, 319.12 W, 100 %
2025/12/19 10:47:35.183, 320.05 W, 100 %
2025/12/19 10:47:36.183, 319.09 W, 100 %
2025/12/19 10:47:37.183, 319.14 W, 100 %
2025/12/19 10:47:38.183, 319.58 W, 100 %
2025/12/19 10:47:39.183, 318.98 W, 100 %
2025/12/19 10:47:40.183, 318.91 W, 100 %
2025/12/19 10:47:41.184, 319.38 W, 100 %
2025/12/19 10:47:42.184, 318.60 W, 100 %
2025/12/19 10:47:43.184, 319.42 W, 100 %
2025/12/19 10:47:44.184, 320.26 W, 100 %
2025/12/19 10:47:45.184, 316.57 W, 100 %
2025/12/19 10:47:46.184, 319.24 W, 100 %
2025/12/19 10:47:47.184, 319.77 W, 100 %
2025/12/19 10:47:48.184, 317.11 W, 100 %
2025/12/19 10:47:49.184, 318.98 W, 100 %
2025/12/19 10:47:50.184, 319.42 W, 100 %
2025/12/19 10:47:51.185, 318.57 W, 100 %
2025/12/19 10:47:52.185, 319.17 W, 100 %
2025/12/19 10:47:53.185, 319.12 W, 100 %
2025/12/19 10:47:54.185, 320.18 W, 100 %
2025/12/19 10:47:55.185, 318.91 W, 100 %
2025/12/19 10:47:56.185, 318.78 W, 100 %
2025/12/19 10:47:57.185, 319.96 W, 100 %
2025/12/19 10:47:58.185, 318.87 W, 100 %
2025/12/19 10:47:59.185, 318.92 W, 100 %
2025/12/19 10:48:00.186, 319.71 W, 100 %
2025/12/19 10:48:01.186, 317.89 W, 100 %
2025/12/19 10:48:02.186, 319.21 W, 100 %
2025/12/19 10:48:03.186, 320.39 W, 100 %
2025/12/19 10:48:04.186, 318.83 W, 100 %
2025/12/19 10:48:05.186, 317.67 W, 100 %
2025/12/19 10:48:06.186, 320.88 W, 100 %
2025/12/19 10:48:07.186, 319.52 W, 100 %
2025/12/19 10:48:08.186, 318.88 W, 100 %
2025/12/19 10:48:09.186, 321.59 W, 100 %
2025/12/19 10:48:10.186, 319.40 W, 100 %
2025/12/19 10:48:11.187, 318.55 W, 100 %
2025/12/19 10:48:12.187, 319.30 W, 100 %
2025/12/19 10:48:13.187, 318.99 W, 100 %
2025/12/19 10:48:14.187, 319.61 W, 100 %
2025/12/19 10:48:15.187, 319.13 W, 100 %
2025/12/19 10:48:16.187, 319.02 W, 100 %
2025/12/19 10:48:17.187, 318.65 W, 100 %
2025/12/19 10:48:18.187, 319.03 W, 100 %
2025/12/19 10:48:19.187, 318.51 W, 100 %
2025/12/19 10:48:20.188, 320.03 W, 100 %
2025/12/19 10:48:21.188, 319.43 W, 100 %
2025/12/19 10:48:22.188, 318.87 W, 100 %
2025/12/19 10:48:23.188, 318.98 W, 100 %
2025/12/19 10:48:24.188, 319.03 W, 100 %
2025/12/19 10:48:25.188, 320.02 W, 100 %
2025/12/19 10:48:26.188, 318.20 W, 100 %
2025/12/19 10:48:27.188, 318.53 W, 100 %
2025/12/19 10:48:28.188, 320.35 W, 100 %
2025/12/19 10:48:29.189, 317.65 W, 100 %
2025/12/19 10:48:30.189, 319.08 W, 100 %
2025/12/19 10:48:31.189, 319.35 W, 100 %
2025/12/19 10:48:32.189, 318.13 W, 100 %
2025/12/19 10:48:33.189, 318.77 W, 100 %
2025/12/19 10:48:34.189, 319.30 W, 100 %
2025/12/19 10:48:35.189, 320.40 W, 100 %
2025/12/19 10:48:36.189, 319.32 W, 100 %
2025/12/19 10:48:37.189, 318.95 W, 100 %
2025/12/19 10:48:38.190, 319.36 W, 100 %
2025/12/19 10:48:39.190, 318.78 W, 100 %
2025/12/19 10:48:40.190, 318.97 W, 100 %
2025/12/19 10:48:41.190, 318.92 W, 100 %
2025/12/19 10:48:42.190, 319.21 W, 100 %
2025/12/19 10:48:43.190, 318.66 W, 100 %
2025/12/19 10:48:44.190, 319.80 W, 100 %
2025/12/19 10:48:45.190, 319.02 W, 100 %
2025/12/19 10:48:46.190, 319.42 W, 100 %
2025/12/19 10:48:47.190, 320.11 W, 100 %
2025/12/19 10:48:48.190, 318.85 W, 100 %
2025/12/19 10:48:49.190, 319.63 W, 100 %
2025/12/19 10:48:50.190, 321.14 W, 100 %
2025/12/19 10:48:51.190, 318.88 W, 100 %
2025/12/19 10:48:52.191, 318.06 W, 100 %
2025/12/19 10:48:53.191, 321.23 W, 100 %
2025/12/19 10:48:54.191, 319.89 W, 100 %
2025/12/19 10:48:55.191, 318.84 W, 100 %
2025/12/19 10:48:56.191, 318.98 W, 100 %
2025/12/19 10:48:57.191, 319.73 W, 100 %
2025/12/19 10:48:58.191, 318.88 W, 100 %
2025/12/19 10:48:59.191, 318.32 W, 100 %
2025/12/19 10:49:00.191, 319.11 W, 100 %
2025/12/19 10:49:01.191, 317.97 W, 100 %
2025/12/19 10:49:02.191, 318.34 W, 100 %
2025/12/19 10:49:03.191, 319.38 W, 100 %
2025/12/19 10:49:04.192, 316.67 W, 100 %
2025/12/19 10:49:05.192, 318.05 W, 100 %
2025/12/19 10:49:06.192, 318.72 W, 100 %
2025/12/19 10:49:07.192, 316.78 W, 100 %
2025/12/19 10:49:08.192, 317.38 W, 100 %
2025/12/19 10:49:09.192, 319.19 W, 100 %
2025/12/19 10:49:10.192, 316.68 W, 100 %
2025/12/19 10:49:11.192, 318.00 W, 100 %
2025/12/19 10:49:12.192, 317.97 W, 100 %
2025/12/19 10:49:13.192, 319.32 W, 100 %
2025/12/19 10:49:14.193, 319.30 W, 100 %
2025/12/19 10:49:15.193, 318.33 W, 100 %
2025/12/19 10:49:16.193, 319.70 W, 100 %
2025/12/19 10:49:17.193, 318.89 W, 100 %
2025/12/19 10:49:18.193, 317.70 W, 100 %
2025/12/19 10:49:19.193, 320.67 W, 100 %
2025/12/19 10:49:20.193, 319.26 W, 100 %
2025/12/19 10:49:21.193, 319.50 W, 100 %
2025/12/19 10:49:22.193, 320.35 W, 100 %
2025/12/19 10:49:23.193, 319.34 W, 100 %
2025/12/19 10:49:24.194, 318.57 W, 100 %
2025/12/19 10:49:25.194, 319.69 W, 100 %
2025/12/19 10:49:26.194, 318.92 W, 100 %
2025/12/19 10:49:27.194, 318.88 W, 100 %
2025/12/19 10:49:28.194, 321.07 W, 100 %
2025/12/19 10:49:29.194, 319.67 W, 100 %
2025/12/19 10:49:30.194, 319.60 W, 100 %
2025/12/19 10:49:31.194, 321.40 W, 100 %
2025/12/19 10:49:32.194, 319.09 W, 100 %
2025/12/19 10:49:33.194, 319.25 W, 100 %
2025/12/19 10:49:34.195, 320.39 W, 100 %
2025/12/19 10:49:35.195, 319.51 W, 100 %
2025/12/19 10:49:36.195, 318.91 W, 100 %
2025/12/19 10:49:37.195, 318.66 W, 100 %
2025/12/19 10:49:38.195, 319.79 W, 100 %
2025/12/19 10:49:39.195, 318.02 W, 100 %
2025/12/19 10:49:40.195, 318.50 W, 100 %
2025/12/19 10:49:41.195, 319.98 W, 100 %
2025/12/19 10:49:42.195, 318.86 W, 100 %
2025/12/19 10:49:43.196, 319.15 W, 100 %
2025/12/19 10:49:44.196, 319.73 W, 100 %
2025/12/19 10:49:45.196, 319.11 W, 100 %
2025/12/19 10:49:46.196, 319.54 W, 100 %
2025/12/19 10:49:47.196, 319.52 W, 100 %
2025/12/19 10:49:48.196, 318.05 W, 100 %
2025/12/19 10:49:49.196, 319.33 W, 100 %
2025/12/19 10:49:50.196, 319.25 W, 100 %
2025/12/19 10:49:51.196, 317.08 W, 100 %
2025/12/19 10:49:52.197, 318.78 W, 100 %
2025/12/19 10:49:53.197, 318.52 W, 100 %
2025/12/19 10:49:54.197, 318.45 W, 100 %
2025/12/19 10:49:55.197, 319.30 W, 100 %
2025/12/19 10:49:56.197, 319.58 W, 100 %
2025/12/19 10:49:57.197, 320.06 W, 100 %
2025/12/19 10:49:58.197, 318.58 W, 100 %
2025/12/19 10:49:59.197, 318.74 W, 100 %
2025/12/19 10:50:00.197, 319.30 W, 100 %
2025/12/19 10:50:01.197, 318.20 W, 100 %
2025/12/19 10:50:02.198, 318.76 W, 100 %
2025/12/19 10:50:03.198, 320.02 W, 100 %
2025/12/19 10:50:04.198, 318.39 W, 100 %
2025/12/19 10:50:05.198, 318.21 W, 100 %
2025/12/19 10:50:06.198, 318.70 W, 100 %
2025/12/19 10:50:07.198, 317.93 W, 100 %
2025/12/19 10:50:08.198, 319.10 W, 100 %
2025/12/19 10:50:09.198, 318.19 W, 100 %
2025/12/19 10:50:10.198, 319.26 W, 100 %
2025/12/19 10:50:11.199, 317.87 W, 100 %
2025/12/19 10:50:12.199, 318.06 W, 100 %
2025/12/19 10:50:13.199, 319.91 W, 100 %
2025/12/19 10:50:14.199, 318.82 W, 100 %
2025/12/19 10:50:15.199, 317.17 W, 100 %
2025/12/19 10:50:16.199, 318.86 W, 100 %
2025/12/19 10:50:17.199, 317.86 W, 100 %
2025/12/19 10:50:18.199, 319.67 W, 100 %
2025/12/19 10:50:19.199, 318.97 W, 100 %
2025/12/19 10:50:20.200, 319.35 W, 100 %
2025/12/19 10:50:21.200, 319.90 W, 100 %
2025/12/19 10:50:22.200, 318.95 W, 100 %
2025/12/19 10:50:23.200, 319.45 W, 100 %
2025/12/19 10:50:24.200, 319.94 W, 100 %
2025/12/19 10:50:25.200, 318.38 W, 100 %
2025/12/19 10:50:26.200, 319.75 W, 100 %
2025/12/19 10:50:27.200, 320.33 W, 100 %
2025/12/19 10:50:28.200, 318.60 W, 100 %
2025/12/19 10:50:29.200, 319.86 W, 100 %
2025/12/19 10:50:30.201, 320.29 W, 100 %
2025/12/19 10:50:31.201, 319.16 W, 100 %
2025/12/19 10:50:32.201, 319.36 W, 100 %
2025/12/19 10:50:33.201, 321.01 W, 100 %
2025/12/19 10:50:34.201, 319.46 W, 100 %
2025/12/19 10:50:35.201, 319.30 W, 100 %
2025/12/19 10:50:36.201, 320.95 W, 100 %
2025/12/19 10:50:37.201, 319.40 W, 100 %
2025/12/19 10:50:38.201, 318.96 W, 100 %
2025/12/19 10:50:39.202, 320.45 W, 100 %
2025/12/19 10:50:40.202, 319.75 W, 100 %
2025/12/19 10:50:41.202, 318.33 W, 100 %
2025/12/19 10:50:42.202, 317.70 W, 100 %
2025/12/19 10:50:43.202, 319.15 W, 100 %
2025/12/19 10:50:44.202, 319.42 W, 100 %
2025/12/19 10:50:45.202, 318.63 W, 100 %
2025/12/19 10:50:46.202, 319.54 W, 100 %
2025/12/19 10:50:47.202, 319.62 W, 100 %
2025/12/19 10:50:48.202, 318.98 W, 100 %
2025/12/19 10:50:49.203, 319.83 W, 100 %
2025/12/19 10:50:50.203, 318.38 W, 100 %
2025/12/19 10:50:51.203, 319.35 W, 100 %
2025/12/19 10:50:52.203, 319.71 W, 100 %
2025/12/19 10:50:53.203, 317.79 W, 100 %
2025/12/19 10:50:54.203, 318.62 W, 100 %
2025/12/19 10:50:55.203, 319.57 W, 100 %
2025/12/19 10:50:56.203, 317.65 W, 100 %
2025/12/19 10:50:57.203, 319.07 W, 100 %
2025/12/19 10:50:58.204, 319.48 W, 100 %
2025/12/19 10:50:59.204, 317.82 W, 100 %
2025/12/19 10:51:00.204, 318.88 W, 100 %
2025/12/19 10:51:01.204, 319.53 W, 100 %
2025/12/19 10:51:02.204, 318.68 W, 100 %
2025/12/19 10:51:03.204, 318.77 W, 100 %
2025/12/19 10:51:04.204, 318.45 W, 100 %
2025/12/19 10:51:05.204, 319.68 W, 100 %
2025/12/19 10:51:06.204, 318.42 W, 100 %
2025/12/19 10:51:07.204, 319.07 W, 100 %
2025/12/19 10:51:08.205, 319.68 W, 100 %
2025/12/19 10:51:09.205, 317.75 W, 100 %
2025/12/19 10:51:10.205, 318.46 W, 100 %
2025/12/19 10:51:11.205, 319.88 W, 100 %
2025/12/19 10:51:12.205, 319.21 W, 100 %
2025/12/19 10:51:13.205, 319.12 W, 100 %
2025/12/19 10:51:14.205, 320.57 W, 100 %
2025/12/19 10:51:15.205, 318.83 W, 100 %
2025/12/19 10:51:16.205, 317.66 W, 100 %
2025/12/19 10:51:17.205, 320.61 W, 100 %
2025/12/19 10:51:18.205, 318.60 W, 100 %
2025/12/19 10:51:19.206, 317.49 W, 100 %
2025/12/19 10:51:20.206, 319.52 W, 100 %
2025/12/19 10:51:21.206, 319.73 W, 100 %
2025/12/19 10:51:22.206, 318.54 W, 100 %
2025/12/19 10:51:23.206, 319.50 W, 100 %
2025/12/19 10:51:24.206, 319.16 W, 100 %
2025/12/19 10:51:25.206, 319.43 W, 100 %
2025/12/19 10:51:26.206, 319.40 W, 100 %
2025/12/19 10:51:27.206, 318.71 W, 100 %
2025/12/19 10:51:28.207, 319.83 W, 100 %
2025/12/19 10:51:29.207, 319.67 W, 100 %
2025/12/19 10:51:30.207, 319.99 W, 100 %
2025/12/19 10:51:31.207, 319.24 W, 100 %
2025/12/19 10:51:32.207, 318.74 W, 100 %
2025/12/19 10:51:33.207, 320.28 W, 100 %
2025/12/19 10:51:34.207, 318.41 W, 100 %
2025/12/19 10:51:35.207, 318.95 W, 100 %
2025/12/19 10:51:36.207, 319.73 W, 100 %
2025/12/19 10:51:37.208, 317.03 W, 100 %
2025/12/19 10:51:38.208, 318.99 W, 100 %
2025/12/19 10:51:39.208, 319.50 W, 100 %
2025/12/19 10:51:40.208, 317.89 W, 100 %
2025/12/19 10:51:41.208, 319.52 W, 100 %
2025/12/19 10:51:42.208, 320.09 W, 100 %
2025/12/19 10:51:43.208, 318.82 W, 100 %
2025/12/19 10:51:44.208, 319.46 W, 100 %
2025/12/19 10:51:45.208, 319.16 W, 100 %
2025/12/19 10:51:46.208, 319.09 W, 100 %
2025/12/19 10:51:47.209, 319.59 W, 100 %
2025/12/19 10:51:48.209, 318.81 W, 100 %
2025/12/19 10:51:49.209, 319.85 W, 100 %
2025/12/19 10:51:50.209, 319.27 W, 100 %
2025/12/19 10:51:51.209, 319.51 W, 100 %
2025/12/19 10:51:52.209, 319.74 W, 100 %
2025/12/19 10:51:53.209, 318.85 W, 100 %
2025/12/19 10:51:54.209, 318.89 W, 100 %
2025/12/19 10:51:55.209, 320.58 W, 100 %
2025/12/19 10:51:56.209, 319.47 W, 100 %
2025/12/19 10:51:57.209, 317.79 W, 100 %
2025/12/19 10:51:58.210, 321.18 W, 100 %
2025/12/19 10:51:59.210, 318.84 W, 100 %
2025/12/19 10:52:00.210, 318.60 W, 100 %
2025/12/19 10:52:01.210, 322.14 W, 100 %
2025/12/19 10:52:02.210, 319.03 W, 100 %
2025/12/19 10:52:03.210, 319.57 W, 100 %
2025/12/19 10:52:04.210, 321.01 W, 100 %
2025/12/19 10:52:05.210, 319.66 W, 100 %
2025/12/19 10:52:06.210, 319.45 W, 100 %
2025/12/19 10:52:07.211, 319.21 W, 100 %
2025/12/19 10:52:08.211, 319.37 W, 100 %
2025/12/19 10:52:09.211, 319.09 W, 100 %
2025/12/19 10:52:10.211, 318.88 W, 100 %
2025/12/19 10:52:11.211, 318.66 W, 100 %
2025/12/19 10:52:12.211, 318.87 W, 100 %
2025/12/19 10:52:13.211, 318.69 W, 100 %
2025/12/19 10:52:14.211, 319.40 W, 100 %
2025/12/19 10:52:15.211, 319.13 W, 100 %
2025/12/19 10:52:16.211, 318.41 W, 100 %
2025/12/19 10:52:17.211, 319.66 W, 100 %
2025/12/19 10:52:18.212, 318.02 W, 100 %
2025/12/19 10:52:19.212, 319.23 W, 100 %
2025/12/19 10:52:20.212, 319.48 W, 100 %
2025/12/19 10:52:21.212, 317.14 W, 100 %
2025/12/19 10:52:22.212, 317.99 W, 100 %
2025/12/19 10:52:23.212, 318.67 W, 100 %
2025/12/19 10:52:24.212, 316.75 W, 100 %
2025/12/19 10:52:25.212, 317.79 W, 100 %
2025/12/19 10:52:26.212, 319.43 W, 100 %
2025/12/19 10:52:27.213, 319.12 W, 100 %
2025/12/19 10:52:28.213, 317.44 W, 100 %
2025/12/19 10:52:29.213, 318.09 W, 100 %
2025/12/19 10:52:30.213, 320.25 W, 100 %
2025/12/19 10:52:31.213, 319.00 W, 100 %
2025/12/19 10:52:32.213, 318.83 W, 100 %
2025/12/19 10:52:33.213, 319.79 W, 100 %
2025/12/19 10:52:34.213, 318.89 W, 100 %
2025/12/19 10:52:35.213, 317.94 W, 100 %
2025/12/19 10:52:36.214, 320.69 W, 100 %
2025/12/19 10:52:37.214, 319.15 W, 100 %
2025/12/19 10:52:38.214, 317.65 W, 100 %
2025/12/19 10:52:39.214, 320.77 W, 100 %
2025/12/19 10:52:40.214, 318.16 W, 100 %
2025/12/19 10:52:41.214, 319.13 W, 100 %
2025/12/19 10:52:42.214, 321.18 W, 100 %
2025/12/19 10:52:43.214, 318.87 W, 100 %
2025/12/19 10:52:44.214, 318.35 W, 100 %
2025/12/19 10:52:45.214, 321.39 W, 100 %
2025/12/19 10:52:46.215, 319.07 W, 100 %
2025/12/19 10:52:47.215, 319.31 W, 100 %
2025/12/19 10:52:48.215, 320.04 W, 100 %
2025/12/19 10:52:49.215, 319.36 W, 100 %
2025/12/19 10:52:50.215, 319.12 W, 100 %
2025/12/19 10:52:51.215, 318.66 W, 100 %
2025/12/19 10:52:52.215, 319.64 W, 100 %
2025/12/19 10:52:53.215, 319.04 W, 100 %
2025/12/19 10:52:54.215, 318.48 W, 100 %
2025/12/19 10:52:55.216, 319.85 W, 100 %
2025/12/19 10:52:56.216, 319.58 W, 100 %
2025/12/19 10:52:57.216, 319.56 W, 100 %
2025/12/19 10:52:58.216, 319.52 W, 100 %
2025/12/19 10:52:59.216, 319.13 W, 100 %
2025/12/19 10:53:00.216, 319.34 W, 100 %
2025/12/19 10:53:01.216, 319.08 W, 100 %
2025/12/19 10:53:02.216, 316.98 W, 100 %
2025/12/19 10:53:03.216, 319.37 W, 100 %
2025/12/19 10:53:04.217, 319.39 W, 100 %
2025/12/19 10:53:05.217, 317.75 W, 100 %
2025/12/19 10:53:06.217, 319.14 W, 100 %
2025/12/19 10:53:07.217, 319.46 W, 100 %
2025/12/19 10:53:08.217, 318.63 W, 100 %
2025/12/19 10:53:09.217, 318.52 W, 100 %
2025/12/19 10:53:10.217, 319.08 W, 100 %
2025/12/19 10:53:11.217, 319.37 W, 100 %
2025/12/19 10:53:12.217, 319.18 W, 100 %
2025/12/19 10:53:13.217, 318.75 W, 100 %
2025/12/19 10:53:14.218, 320.36 W, 100 %
2025/12/19 10:53:15.218, 318.77 W, 100 %
2025/12/19 10:53:16.218, 318.80 W, 100 %
2025/12/19 10:53:17.218, 319.87 W, 100 %
2025/12/19 10:53:18.218, 318.85 W, 100 %
2025/12/19 10:53:19.218, 317.54 W, 100 %
2025/12/19 10:53:20.218, 320.10 W, 100 %
2025/12/19 10:53:21.218, 319.27 W, 100 %
2025/12/19 10:53:22.218, 319.14 W, 100 %
2025/12/19 10:53:23.218, 321.67 W, 100 %
2025/12/19 10:53:24.218, 317.43 W, 100 %
2025/12/19 10:53:25.218, 319.87 W, 100 %
2025/12/19 10:53:26.218, 320.40 W, 100 %
2025/12/19 10:53:27.219, 318.77 W, 100 %
2025/12/19 10:53:28.219, 319.32 W, 100 %
2025/12/19 10:53:29.219, 319.10 W, 100 %
2025/12/19 10:53:30.219, 318.69 W, 100 %
2025/12/19 10:53:31.219, 319.29 W, 100 %
2025/12/19 10:53:32.219, 319.11 W, 100 %
2025/12/19 10:53:33.219, 319.97 W, 100 %
2025/12/19 10:53:34.219, 319.44 W, 100 %
2025/12/19 10:53:35.219, 318.61 W, 100 %
2025/12/19 10:53:36.220, 319.51 W, 100 %
2025/12/19 10:53:37.220, 319.19 W, 100 %
2025/12/19 10:53:38.220, 319.04 W, 100 %
2025/12/19 10:53:39.220, 319.53 W, 100 %
2025/12/19 10:53:40.220, 318.47 W, 100 %
2025/12/19 10:53:41.220, 319.64 W, 100 %
2025/12/19 10:53:42.220, 320.47 W, 100 %
2025/12/19 10:53:43.220, 317.01 W, 100 %
