         Time         	W	
 03/01/2011 07:00:19	-409,940	
 03/01/2011 07:00:20	-409,910	
 03/01/2011 07:00:21	-410,440	
 03/01/2011 07:00:22	-410,470	
 03/01/2011 07:00:23	-411,370	
 03/01/2011 07:00:24	-411,770	
 03/01/2011 07:00:25	-411,690	
 03/01/2011 07:00:26	-411,840	
 03/01/2011 07:00:27	-411,560	
 03/01/2011 07:00:28	-410,940	
 03/01/2011 07:00:29	-410,840	
 03/01/2011 07:00:30	-411,400	
 03/01/2011 07:00:31	-411,110	
 03/01/2011 07:00:32	-411,540	
 03/01/2011 07:00:33	-411,730	
 03/01/2011 07:00:34	-411,510	
 03/01/2011 07:00:35	-412,260	
 03/01/2011 07:00:36	-412,140	
 03/01/2011 07:00:37	-411,440	
 03/01/2011 07:00:38	-411,490	
 03/01/2011 07:00:39	-411,720	
 03/01/2011 07:00:40	-411,410	
 03/01/2011 07:00:41	-411,470	
 03/01/2011 07:00:42	-411,970	
 03/01/2011 07:00:43	-411,400	
 03/01/2011 07:00:44	-410,850	
 03/01/2011 07:00:45	-411,350	
 03/01/2011 07:00:46	-410,250	
 03/01/2011 07:00:47	-409,080	
 03/01/2011 07:00:48	-409,470	
 03/01/2011 07:00:49	-409,140	
 03/01/2011 07:00:50	-409,340	
 03/01/2011 07:00:51	-410,450	
 03/01/2011 07:00:52	-411,170	
 03/01/2011 07:00:53	-411,010	
 03/01/2011 07:00:54	-411,260	
 03/01/2011 07:00:55	-410,980	
 03/01/2011 07:00:56	-410,900	
 03/01/2011 07:00:57	-411,300	
 03/01/2011 07:00:58	-410,960	
 03/01/2011 07:00:59	-410,750	
 03/01/2011 07:01:00	-410,250	
 03/01/2011 07:01:01	-409,950	
 03/01/2011 07:01:02	-410,250	
 03/01/2011 07:01:03	-410,430	
 03/01/2011 07:01:04	-410,500	
 03/01/2011 07:01:05	-410,410	
 03/01/2011 07:01:06	-410,190	
 03/01/2011 07:01:07	-410,240	
 03/01/2011 07:01:08	-409,720	
 03/01/2011 07:01:09	-410,950	
 03/01/2011 07:01:10	-410,590	
 03/01/2011 07:01:11	-410,950	
 03/01/2011 07:01:12	-411,330	
 03/01/2011 07:01:13	-410,830	
 03/01/2011 07:01:14	-410,510	
 03/01/2011 07:01:15	-410,020	
 03/01/2011 07:01:16	-410,250	
 03/01/2011 07:01:17	-410,560	
 03/01/2011 07:01:18	-410,440	
 03/01/2011 07:01:19	-411,150	
 03/01/2011 07:01:20	-411,420	
 03/01/2011 07:01:21	-411,350	
 03/01/2011 07:01:22	-411,520	
 03/01/2011 07:01:23	-411,160	
 03/01/2011 07:01:24	-410,510	
 03/01/2011 07:01:25	-410,360	
 03/01/2011 07:01:26	-410,390	
 03/01/2011 07:01:27	-409,930	
 03/01/2011 07:01:28	-410,040	
 03/01/2011 07:01:29	-409,810	
 03/01/2011 07:01:30	-409,580	
 03/01/2011 07:01:31	-410,010	
 03/01/2011 07:01:32	-410,850	
 03/01/2011 07:01:33	-411,630	
 03/01/2011 07:01:34	-412,220	
 03/01/2011 07:01:35	-412,820	
 03/01/2011 07:01:36	-412,080	
 03/01/2011 07:01:37	-411,570	
 03/01/2011 07:01:38	-411,270	
 03/01/2011 07:01:39	-410,330	
 03/01/2011 07:01:40	-410,630	
 03/01/2011 07:01:41	-410,880	
 03/01/2011 07:01:42	-410,620	
 03/01/2011 07:01:43	-410,660	
 03/01/2011 07:01:44	-410,730	
 03/01/2011 07:01:45	-410,470	
 03/01/2011 07:01:46	-410,700	
 03/01/2011 07:01:47	-411,310	
 03/01/2011 07:01:48	-410,440	
 03/01/2011 07:01:49	-410,630	
 03/01/2011 07:01:50	-410,790	
 03/01/2011 07:01:51	-410,200	
 03/01/2011 07:01:52	-410,500	
 03/01/2011 07:01:53	-410,440	
 03/01/2011 07:01:54	-410,020	
 03/01/2011 07:01:55	-410,260	
 03/01/2011 07:01:56	-410,630	
 03/01/2011 07:01:57	-410,180	
 03/01/2011 07:01:58	-410,170	
 03/01/2011 07:01:59	-409,890	
 03/01/2011 07:02:00	-409,330	
 03/01/2011 07:02:01	-409,600	
 03/01/2011 07:02:02	-409,610	
 03/01/2011 07:02:03	-409,450	
 03/01/2011 07:02:04	-409,550	
 03/01/2011 07:02:05	-409,750	
 03/01/2011 07:02:06	-410,330	
 03/01/2011 07:02:07	-409,860	
 03/01/2011 07:02:08	-410,610	
 03/01/2011 07:02:09	-410,550	
 03/01/2011 07:02:10	-409,480	
 03/01/2011 07:02:11	-410,940	
 03/01/2011 07:02:12	-410,440	
 03/01/2011 07:02:13	-409,190	
 03/01/2011 07:02:14	-410,430	
 03/01/2011 07:02:15	-409,450	
 03/01/2011 07:02:16	-408,940	
 03/01/2011 07:02:17	-410,400	
 03/01/2011 07:02:18	-409,810	
 03/01/2011 07:02:19	-410,270	
 03/01/2011 07:02:20	-410,740	
 03/01/2011 07:02:21	-410,460	
 03/01/2011 07:02:22	-410,730	
 03/01/2011 07:02:23	-410,390	
 03/01/2011 07:02:24	-410,620	
 03/01/2011 07:02:25	-410,930	
 03/01/2011 07:02:26	-411,300	
 03/01/2011 07:02:27	-412,020	
 03/01/2011 07:02:28	-412,180	
 03/01/2011 07:02:29	-411,290	
 03/01/2011 07:02:30	-410,630	
 03/01/2011 07:02:31	-410,100	
 03/01/2011 07:02:32	-409,450	
 03/01/2011 07:02:33	-409,820	
 03/01/2011 07:02:34	-410,040	
 03/01/2011 07:02:35	-409,720	
 03/01/2011 07:02:36	-410,330	
 03/01/2011 07:02:37	-410,680	
 03/01/2011 07:02:38	-410,360	
 03/01/2011 07:02:39	-410,330	
 03/01/2011 07:02:40	-410,270	
 03/01/2011 07:02:41	-410,080	
 03/01/2011 07:02:42	-409,980	
 03/01/2011 07:02:43	-410,610	
 03/01/2011 07:02:44	-410,410	
 03/01/2011 07:02:45	-409,950	
 03/01/2011 07:02:46	-410,330	
 03/01/2011 07:02:47	-409,570	
 03/01/2011 07:02:48	-409,270	
 03/01/2011 07:02:49	-409,550	
 03/01/2011 07:02:50	-409,420	
 03/01/2011 07:02:51	-408,870	
 03/01/2011 07:02:52	-409,900	
 03/01/2011 07:02:53	-410,270	
 03/01/2011 07:02:54	-409,950	
 03/01/2011 07:02:55	-412,040	
 03/01/2011 07:02:56	-411,810	
 03/01/2011 07:02:57	-410,880	
 03/01/2011 07:02:58	-412,050	
 03/01/2011 07:02:59	-411,540	
 03/01/2011 07:03:00	-410,880	
 03/01/2011 07:03:01	-411,980	
 03/01/2011 07:03:02	-411,720	
 03/01/2011 07:03:03	-411,130	
 03/01/2011 07:03:04	-411,570	
 03/01/2011 07:03:05	-410,820	
 03/01/2011 07:03:06	-410,720	
 03/01/2011 07:03:07	-411,060	
 03/01/2011 07:03:08	-411,070	
 03/01/2011 07:03:09	-411,710	
 03/01/2011 07:03:10	-411,050	
 03/01/2011 07:03:11	-410,720	
 03/01/2011 07:03:12	-410,610	
 03/01/2011 07:03:13	-410,130	
 03/01/2011 07:03:14	-410,390	
 03/01/2011 07:03:15	-410,340	
 03/01/2011 07:03:16	-410,120	
 03/01/2011 07:03:17	-409,870	
 03/01/2011 07:03:18	-409,770	
 03/01/2011 07:03:19	-409,520	
 03/01/2011 07:03:20	-409,920	
 03/01/2011 07:03:21	-410,490	
 03/01/2011 07:03:22	-410,580	
 03/01/2011 07:03:23	-411,080	
 03/01/2011 07:03:24	-411,150	
 03/01/2011 07:03:25	-410,690	
 03/01/2011 07:03:26	-410,660	
 03/01/2011 07:03:27	-410,520	
 03/01/2011 07:03:28	-409,760	
 03/01/2011 07:03:29	-409,850	
 03/01/2011 07:03:30	-409,730	
 03/01/2011 07:03:31	-409,080	
 03/01/2011 07:03:32	-409,550	
 03/01/2011 07:03:33	-409,540	
 03/01/2011 07:03:34	-409,630	
 03/01/2011 07:03:35	-410,210	
 03/01/2011 07:03:36	-410,450	
 03/01/2011 07:03:37	-410,700	
 03/01/2011 07:03:38	-410,990	
 03/01/2011 07:03:39	-411,070	
 03/01/2011 07:03:40	-411,080	
 03/01/2011 07:03:41	-410,700	
 03/01/2011 07:03:42	-410,490	
 03/01/2011 07:03:43	-410,920	
 03/01/2011 07:03:44	-411,030	
 03/01/2011 07:03:45	-411,340	
 03/01/2011 07:03:46	-411,700	
 03/01/2011 07:03:47	-411,630	
 03/01/2011 07:03:48	-411,570	
 03/01/2011 07:03:49	-411,810	
 03/01/2011 07:03:50	-411,610	
 03/01/2011 07:03:51	-411,660	
 03/01/2011 07:03:52	-411,670	
 03/01/2011 07:03:53	-411,040	
 03/01/2011 07:03:54	-411,340	
 03/01/2011 07:03:55	-410,940	
 03/01/2011 07:03:56	-410,540	
 03/01/2011 07:03:57	-412,290	
 03/01/2011 07:03:58	-412,320	
 03/01/2011 07:03:59	-411,900	
 03/01/2011 07:04:00	-412,520	
 03/01/2011 07:04:01	-411,070	
 03/01/2011 07:04:02	-410,310	
 03/01/2011 07:04:03	-411,400	
 03/01/2011 07:04:04	-411,140	
 03/01/2011 07:04:05	-411,500	
 03/01/2011 07:04:06	-411,650	
 03/01/2011 07:04:07	-411,590	
 03/01/2011 07:04:08	-411,730	
 03/01/2011 07:04:09	-411,220	
 03/01/2011 07:04:10	-411,540	
 03/01/2011 07:04:11	-411,500	
 03/01/2011 07:04:12	-411,110	
 03/01/2011 07:04:13	-411,110	
 03/01/2011 07:04:14	-411,600	
 03/01/2011 07:04:15	-411,090	
 03/01/2011 07:04:16	-411,000	
 03/01/2011 07:04:17	-410,980	
 03/01/2011 07:04:18	-410,350	
 03/01/2011 07:04:19	-410,420	
 03/01/2011 07:04:20	-410,910	
 03/01/2011 07:04:21	-411,070	
 03/01/2011 07:04:22	-411,200	
 03/01/2011 07:04:23	-411,800	
 03/01/2011 07:04:24	-411,840	
 03/01/2011 07:04:25	-411,310	
 03/01/2011 07:04:26	-411,520	
 03/01/2011 07:04:27	-411,430	
 03/01/2011 07:04:28	-411,200	
 03/01/2011 07:04:29	-412,050	
 03/01/2011 07:04:30	-411,780	
 03/01/2011 07:04:31	-410,790	
 03/01/2011 07:04:32	-410,960	
 03/01/2011 07:04:33	-411,250	
 03/01/2011 07:04:34	-411,080	
 03/01/2011 07:04:35	-411,960	
 03/01/2011 07:04:36	-411,760	
 03/01/2011 07:04:37	-410,900	
 03/01/2011 07:04:38	-411,450	
 03/01/2011 07:04:39	-411,140	
 03/01/2011 07:04:40	-410,920	
 03/01/2011 07:04:41	-411,450	
 03/01/2011 07:04:42	-411,360	
 03/01/2011 07:04:43	-410,730	
 03/01/2011 07:04:44	-411,350	
 03/01/2011 07:04:45	-411,510	
 03/01/2011 07:04:46	-411,740	
 03/01/2011 07:04:47	-412,370	
 03/01/2011 07:04:48	-412,230	
 03/01/2011 07:04:49	-411,120	
 03/01/2011 07:04:50	-410,890	
 03/01/2011 07:04:51	-410,810	
 03/01/2011 07:04:52	-410,080	
 03/01/2011 07:04:53	-410,710	
 03/01/2011 07:04:54	-410,390	
 03/01/2011 07:04:55	-409,480	
 03/01/2011 07:04:56	-410,950	
 03/01/2011 07:04:57	-410,420	
 03/01/2011 07:04:58	-409,540	
 03/01/2011 07:04:59	-410,980	
 03/01/2011 07:05:00	-409,840	
 03/01/2011 07:05:01	-409,580	
 03/01/2011 07:05:02	-410,740	
 03/01/2011 07:05:03	-409,810	
 03/01/2011 07:05:04	-409,120	
 03/01/2011 07:05:05	-410,380	
 03/01/2011 07:05:06	-409,910	
 03/01/2011 07:05:07	-409,900	
 03/01/2011 07:05:08	-410,380	
 03/01/2011 07:05:09	-409,740	
 03/01/2011 07:05:10	-409,830	
 03/01/2011 07:05:11	-410,010	
 03/01/2011 07:05:12	-410,230	
 03/01/2011 07:05:13	-410,480	
 03/01/2011 07:05:14	-410,260	
 03/01/2011 07:05:15	-410,340	
 03/01/2011 07:05:16	-410,650	
 03/01/2011 07:05:17	-410,300	
 03/01/2011 07:05:18	-410,550	
 03/01/2011 07:05:19	-410,920	
 03/01/2011 07:05:20	-410,340	
 03/01/2011 07:05:21	-410,400	
 03/01/2011 07:05:22	-410,410	
 03/01/2011 07:05:23	-410,150	
 03/01/2011 07:05:24	-410,580	
 03/01/2011 07:05:25	-410,690	
 03/01/2011 07:05:26	-410,670	
 03/01/2011 07:05:27	-409,960	
 03/01/2011 07:05:28	-409,950	
 03/01/2011 07:05:29	-409,710	
 03/01/2011 07:05:30	-409,600	
 03/01/2011 07:05:31	-410,360	
 03/01/2011 07:05:32	-410,430	
 03/01/2011 07:05:33	-410,600	
 03/01/2011 07:05:34	-410,710	
 03/01/2011 07:05:35	-410,260	
 03/01/2011 07:05:36	-410,060	
 03/01/2011 07:05:37	-410,140	
 03/01/2011 07:05:38	-409,840	
 03/01/2011 07:05:39	-410,290	
 03/01/2011 07:05:40	-410,250	
 03/01/2011 07:05:41	-409,770	
 03/01/2011 07:05:42	-409,600	
 03/01/2011 07:05:43	-409,600	
 03/01/2011 07:05:44	-409,460	
 03/01/2011 07:05:45	-409,580	
 03/01/2011 07:05:46	-410,000	
 03/01/2011 07:05:47	-409,770	
 03/01/2011 07:05:48	-409,660	
 03/01/2011 07:05:49	-410,540	
 03/01/2011 07:05:50	-410,420	
 03/01/2011 07:05:51	-410,470	
 03/01/2011 07:05:52	-411,300	
 03/01/2011 07:05:53	-410,760	
 03/01/2011 07:05:54	-410,600	
 03/01/2011 07:05:55	-410,920	
 03/01/2011 07:05:56	-411,260	
 03/01/2011 07:05:57	-411,900	
 03/01/2011 07:05:58	-412,120	
 03/01/2011 07:05:59	-412,100	
 03/01/2011 07:06:00	-411,520	
 03/01/2011 07:06:01	-411,120	
 03/01/2011 07:06:02	-411,510	
 03/01/2011 07:06:03	-411,570	
 03/01/2011 07:06:04	-411,120	
 03/01/2011 07:06:05	-411,010	
 03/01/2011 07:06:06	-410,760	
 03/01/2011 07:06:07	-410,850	
 03/01/2011 07:06:08	-411,650	
 03/01/2011 07:06:09	-411,570	
 03/01/2011 07:06:10	-411,670	
 03/01/2011 07:06:11	-411,170	
 03/01/2011 07:06:12	-408,830	
 03/01/2011 07:06:13	-409,090	
 03/01/2011 07:06:14	-409,030	
 03/01/2011 07:06:15	-408,210	
 03/01/2011 07:06:16	-410,660	
 03/01/2011 07:06:17	-409,730	
 03/01/2011 07:06:18	-408,540	
 03/01/2011 07:06:19	-409,680	
 03/01/2011 07:06:20	-408,840	
 03/01/2011 07:06:21	-409,220	
 03/01/2011 07:06:22	-409,120	
 03/01/2011 07:06:23	-408,980	
 03/01/2011 07:06:24	-409,070	
 03/01/2011 07:06:25	-408,990	
 03/01/2011 07:06:26	-409,350	
 03/01/2011 07:06:27	-409,880	
 03/01/2011 07:06:28	-409,390	
 03/01/2011 07:06:29	-409,350	
 03/01/2011 07:06:30	-409,580	
 03/01/2011 07:06:31	-409,770	
 03/01/2011 07:06:32	-410,470	
 03/01/2011 07:06:33	-410,980	
 03/01/2011 07:06:34	-410,410	
 03/01/2011 07:06:35	-410,130	
 03/01/2011 07:06:36	-409,860	
 03/01/2011 07:06:37	-409,700	
 03/01/2011 07:06:38	-410,070	
 03/01/2011 07:06:39	-410,290	
 03/01/2011 07:06:40	-409,770	
 03/01/2011 07:06:41	-409,240	
 03/01/2011 07:06:42	-409,120	
 03/01/2011 07:06:43	-408,800	
 03/01/2011 07:06:44	-408,690	
 03/01/2011 07:06:45	-409,450	
 03/01/2011 07:06:46	-410,020	
 03/01/2011 07:06:47	-409,510	
 03/01/2011 07:06:48	-410,180	
 03/01/2011 07:06:49	-409,890	
 03/01/2011 07:06:50	-409,320	
 03/01/2011 07:06:51	-410,140	
 03/01/2011 07:06:52	-410,120	
 03/01/2011 07:06:53	-410,130	
 03/01/2011 07:06:54	-410,130	
 03/01/2011 07:06:55	-410,140	
 03/01/2011 07:06:56	-410,090	
 03/01/2011 07:06:57	-409,820	
 03/01/2011 07:06:58	-409,860	
 03/01/2011 07:06:59	-409,830	
 03/01/2011 07:07:00	-409,800	
 03/01/2011 07:07:01	-410,610	
 03/01/2011 07:07:02	-410,850	
 03/01/2011 07:07:03	-410,930	
 03/01/2011 07:07:04	-411,210	
 03/01/2011 07:07:05	-410,750	
 03/01/2011 07:07:06	-411,280	
 03/01/2011 07:07:07	-411,390	
 03/01/2011 07:07:08	-410,680	
 03/01/2011 07:07:09	-411,430	
 03/01/2011 07:07:10	-410,850	
 03/01/2011 07:07:11	-409,420	
 03/01/2011 07:07:12	-410,830	
 03/01/2011 07:07:13	-410,550	
 03/01/2011 07:07:14	-409,750	
 03/01/2011 07:07:15	-411,370	
 03/01/2011 07:07:16	-410,990	
 03/01/2011 07:07:17	-410,270	
 03/01/2011 07:07:18	-411,190	
 03/01/2011 07:07:19	-410,520	
 03/01/2011 07:07:20	-410,620	
 03/01/2011 07:07:21	-411,060	
 03/01/2011 07:07:22	-411,220	
 03/01/2011 07:07:23	-411,620	
 03/01/2011 07:07:24	-411,040	
 03/01/2011 07:07:25	-410,830	
 03/01/2011 07:07:26	-410,350	
 03/01/2011 07:07:27	-409,660	
 03/01/2011 07:07:28	-409,440	
 03/01/2011 07:07:29	-409,610	
 03/01/2011 07:07:30	-409,170	
 03/01/2011 07:07:31	-409,660	
 03/01/2011 07:07:32	-410,030	
 03/01/2011 07:07:33	-409,440	
 03/01/2011 07:07:34	-409,820	
 03/01/2011 07:07:35	-409,990	
 03/01/2011 07:07:36	-410,100	
 03/01/2011 07:07:37	-411,190	
 03/01/2011 07:07:38	-411,840	
 03/01/2011 07:07:39	-411,570	
 03/01/2011 07:07:40	-411,920	
 03/01/2011 07:07:41	-411,620	
 03/01/2011 07:07:42	-410,700	
 03/01/2011 07:07:43	-410,580	
 03/01/2011 07:07:44	-410,000	
 03/01/2011 07:07:45	-409,380	
 03/01/2011 07:07:46	-409,900	
 03/01/2011 07:07:47	-410,380	
 03/01/2011 07:07:48	-410,510	
 03/01/2011 07:07:49	-410,880	
 03/01/2011 07:07:50	-411,340	
 03/01/2011 07:07:51	-411,360	
 03/01/2011 07:07:52	-411,480	
 03/01/2011 07:07:53	-411,720	
 03/01/2011 07:07:54	-411,740	
 03/01/2011 07:07:55	-412,140	
 03/01/2011 07:07:56	-412,500	
 03/01/2011 07:07:57	-412,680	
 03/01/2011 07:07:58	-412,460	
 03/01/2011 07:07:59	-412,630	
 03/01/2011 07:08:00	-412,340	
 03/01/2011 07:08:01	-412,080	
 03/01/2011 07:08:02	-412,200	
 03/01/2011 07:08:03	-411,690	
 03/01/2011 07:08:04	-411,790	
 03/01/2011 07:08:05	-412,580	
 03/01/2011 07:08:06	-412,780	
 03/01/2011 07:08:07	-412,950	
 03/01/2011 07:08:08	-412,860	
 03/01/2011 07:08:09	-412,310	
 03/01/2011 07:08:10	-411,710	
 03/01/2011 07:08:11	-411,660	
 03/01/2011 07:08:12	-411,880	
 03/01/2011 07:08:13	-411,670	
 03/01/2011 07:08:14	-412,150	
 03/01/2011 07:08:15	-411,780	
 03/01/2011 07:08:16	-411,360	
 03/01/2011 07:08:17	-411,450	
 03/01/2011 07:08:18	-410,920	
 03/01/2011 07:08:19	-409,940	
 03/01/2011 07:08:20	-410,740	
 03/01/2011 07:08:21	-410,610	
 03/01/2011 07:08:22	-409,670	
 03/01/2011 07:08:23	-411,780	
 03/01/2011 07:08:24	-411,180	
 03/01/2011 07:08:25	-410,420	
 03/01/2011 07:08:26	-412,050	
 03/01/2011 07:08:27	-411,330	
 03/01/2011 07:08:28	-410,810	
 03/01/2011 07:08:29	-411,400	
 03/01/2011 07:08:30	-410,500	
 03/01/2011 07:08:31	-409,830	
 03/01/2011 07:08:32	-409,920	
 03/01/2011 07:08:33	-409,980	
 03/01/2011 07:08:34	-410,530	
 03/01/2011 07:08:35	-410,650	
 03/01/2011 07:08:36	-411,300	
 03/01/2011 07:08:37	-411,060	
 03/01/2011 07:08:38	-411,100	
 03/01/2011 07:08:39	-411,440	
 03/01/2011 07:08:40	-411,040	
 03/01/2011 07:08:41	-410,820	
 03/01/2011 07:08:42	-410,390	
 03/01/2011 07:08:43	-410,010	
 03/01/2011 07:08:44	-410,100	
 03/01/2011 07:08:45	-410,890	
 03/01/2011 07:08:46	-411,270	
 03/01/2011 07:08:47	-411,520	
 03/01/2011 07:08:48	-411,070	
 03/01/2011 07:08:49	-411,020	
 03/01/2011 07:08:50	-410,800	
 03/01/2011 07:08:51	-410,900	
 03/01/2011 07:08:52	-411,040	
 03/01/2011 07:08:53	-410,610	
 03/01/2011 07:08:54	-410,730	
 03/01/2011 07:08:55	-410,310	
 03/01/2011 07:08:56	-410,300	
 03/01/2011 07:08:57	-410,210	
 03/01/2011 07:08:58	-410,270	
 03/01/2011 07:08:59	-410,600	
 03/01/2011 07:09:00	-410,910	
 03/01/2011 07:09:01	-411,200	
 03/01/2011 07:09:02	-411,150	
 03/01/2011 07:09:03	-411,160	
 03/01/2011 07:09:04	-411,280	
 03/01/2011 07:09:05	-411,210	
 03/01/2011 07:09:06	-411,010	
 03/01/2011 07:09:07	-411,440	
 03/01/2011 07:09:08	-411,790	
 03/01/2011 07:09:09	-412,100	
 03/01/2011 07:09:10	-411,960	
 03/01/2011 07:09:11	-411,170	
 03/01/2011 07:09:12	-410,540	
 03/01/2011 07:09:13	-410,370	
 03/01/2011 07:09:14	-410,900	
 03/01/2011 07:09:15	-410,730	
 03/01/2011 07:09:16	-410,700	
 03/01/2011 07:09:17	-410,420	
 03/01/2011 07:09:18	-409,100	
 03/01/2011 07:09:19	-409,740	
 03/01/2011 07:09:20	-409,570	
 03/01/2011 07:09:21	-408,350	
 03/01/2011 07:09:22	-410,240	
 03/01/2011 07:09:23	-410,250	
 03/01/2011 07:09:24	-409,870	
 03/01/2011 07:09:25	-411,600	
 03/01/2011 07:09:26	-411,650	
 03/01/2011 07:09:27	-411,810	
 03/01/2011 07:09:28	-412,620	
 03/01/2011 07:09:29	-412,050	
 03/01/2011 07:09:30	-411,420	
 03/01/2011 07:09:31	-410,960	
 03/01/2011 07:09:32	-410,730	
 03/01/2011 07:09:33	-411,430	
 03/01/2011 07:09:34	-410,980	
 03/01/2011 07:09:35	-410,820	
 03/01/2011 07:09:36	-411,160	
 03/01/2011 07:09:37	-410,860	
 03/01/2011 07:09:38	-411,140	
 03/01/2011 07:09:39	-411,590	
 03/01/2011 07:09:40	-411,140	
 03/01/2011 07:09:41	-410,770	
 03/01/2011 07:09:42	-410,770	
 03/01/2011 07:09:43	-410,930	
 03/01/2011 07:09:44	-411,510	
 03/01/2011 07:09:45	-411,990	
 03/01/2011 07:09:46	-412,020	
 03/01/2011 07:09:47	-410,970	
 03/01/2011 07:09:48	-410,300	
 03/01/2011 07:09:49	-409,630	
 03/01/2011 07:09:50	-409,130	
 03/01/2011 07:09:51	-410,020	
 03/01/2011 07:09:52	-410,290	
 03/01/2011 07:09:53	-410,170	
 03/01/2011 07:09:54	-410,620	
 03/01/2011 07:09:55	-410,620	
 03/01/2011 07:09:56	-410,740	
 03/01/2011 07:09:57	-411,440	
 03/01/2011 07:09:58	-411,740	
 03/01/2011 07:09:59	-411,880	
 03/01/2011 07:10:00	-411,670	
 03/01/2011 07:10:01	-411,860	
 03/01/2011 07:10:02	-411,220	
 03/01/2011 07:10:03	-410,990	
 03/01/2011 07:10:04	-411,260	
 03/01/2011 07:10:05	-410,910	
 03/01/2011 07:10:06	-411,300	
 03/01/2011 07:10:07	-410,940	
 03/01/2011 07:10:08	-410,620	
 03/01/2011 07:10:09	-411,100	
 03/01/2011 07:10:10	-410,840	
 03/01/2011 07:10:11	-410,250	
 03/01/2011 07:10:12	-411,080	
 03/01/2011 07:10:13	-410,370	
 03/01/2011 07:10:14	-409,740	
 03/01/2011 07:10:15	-411,170	
 03/01/2011 07:10:16	-410,880	
 03/01/2011 07:10:17	-411,210	
 03/01/2011 07:10:18	-412,060	
 03/01/2011 07:10:19	-411,840	
 03/01/2011 07:10:20	-411,550	
 03/01/2011 07:10:21	-410,880	
 03/01/2011 07:10:22	-411,090	
 03/01/2011 07:10:23	-411,100	
 03/01/2011 07:10:24	-410,310	
 03/01/2011 07:10:25	-410,180	
 03/01/2011 07:10:26	-409,770	
 03/01/2011 07:10:27	-409,220	
 03/01/2011 07:10:28	-409,600	
 03/01/2011 07:10:29	-409,820	
 03/01/2011 07:10:30	-409,680	
 03/01/2011 07:10:31	-409,230	
 03/01/2011 07:10:32	-409,900	
 03/01/2011 07:10:33	-410,330	
 03/01/2011 07:10:34	-410,930	
 03/01/2011 07:10:35	-411,690	
 03/01/2011 07:10:36	-411,140	
 03/01/2011 07:10:37	-410,630	
 03/01/2011 07:10:38	-410,800	
 03/01/2011 07:10:39	-410,650	
 03/01/2011 07:10:40	-411,030	
 03/01/2011 07:10:41	-411,700	
 03/01/2011 07:10:42	-410,670	
 03/01/2011 07:10:43	-409,850	
 03/01/2011 07:10:44	-409,470	
 03/01/2011 07:10:45	-408,800	
 03/01/2011 07:10:46	-409,230	
 03/01/2011 07:10:47	-410,160	
 03/01/2011 07:10:48	-410,170	
 03/01/2011 07:10:49	-410,230	
 03/01/2011 07:10:50	-410,890	
 03/01/2011 07:10:51	-410,490	
 03/01/2011 07:10:52	-410,340	
 03/01/2011 07:10:53	-410,650	
 03/01/2011 07:10:54	-410,560	
 03/01/2011 07:10:55	-410,180	
 03/01/2011 07:10:56	-411,150	
 03/01/2011 07:10:57	-411,420	
 03/01/2011 07:10:58	-410,860	
 03/01/2011 07:10:59	-411,820	
 03/01/2011 07:11:00	-410,970	
 03/01/2011 07:11:01	-411,180	
 03/01/2011 07:11:02	-411,290	
 03/01/2011 07:11:03	-411,380	
 03/01/2011 07:11:04	-411,300	
 03/01/2011 07:11:05	-411,040	
 03/01/2011 07:11:06	-410,740	
 03/01/2011 07:11:07	-409,930	
 03/01/2011 07:11:08	-410,940	
 03/01/2011 07:11:09	-410,750	
 03/01/2011 07:11:10	-410,230	
 03/01/2011 07:11:11	-411,720	
 03/01/2011 07:11:12	-410,780	
 03/01/2011 07:11:13	-410,040	
 03/01/2011 07:11:14	-412,040	
 03/01/2011 07:11:15	-410,610	
 03/01/2011 07:11:16	-410,280	
 03/01/2011 07:11:17	-411,190	
 03/01/2011 07:11:18	-410,100	
 03/01/2011 07:11:19	-410,800	
 03/01/2011 07:11:20	-411,370	
 03/01/2011 07:11:21	-411,430	
 03/01/2011 07:11:22	-411,920	
 03/01/2011 07:11:23	-411,750	
 03/01/2011 07:11:24	-411,940	
 03/01/2011 07:11:25	-412,470	
 03/01/2011 07:11:26	-412,090	
 03/01/2011 07:11:27	-411,780	
 03/01/2011 07:11:28	-411,680	
 03/01/2011 07:11:29	-410,830	
 03/01/2011 07:11:30	-410,180	
 03/01/2011 07:11:31	-410,580	
 03/01/2011 07:11:32	-410,640	
 03/01/2011 07:11:33	-410,320	
 03/01/2011 07:11:34	-410,930	
 03/01/2011 07:11:35	-410,530	
 03/01/2011 07:11:36	-410,630	
 03/01/2011 07:11:37	-411,440	
 03/01/2011 07:11:38	-410,830	
 03/01/2011 07:11:39	-411,120	
 03/01/2011 07:11:40	-411,170	
 03/01/2011 07:11:41	-411,150	
 03/01/2011 07:11:42	-411,450	
 03/01/2011 07:11:43	-411,890	
 03/01/2011 07:11:44	-411,490	
 03/01/2011 07:11:45	-411,230	
 03/01/2011 07:11:46	-411,550	
 03/01/2011 07:11:47	-410,940	
 03/01/2011 07:11:48	-411,990	
 03/01/2011 07:11:49	-412,660	
 03/01/2011 07:11:50	-412,580	
 03/01/2011 07:11:51	-412,920	
 03/01/2011 07:11:52	-411,910	
 03/01/2011 07:11:53	-410,710	
 03/01/2011 07:11:54	-410,860	
 03/01/2011 07:11:55	-410,600	
 03/01/2011 07:11:56	-410,190	
 03/01/2011 07:11:57	-410,800	
