         Time         	W	
 09/11/2010 01:00:32	-409,160	
 09/11/2010 01:00:33	-409,900	
 09/11/2010 01:00:34	-410,530	
 09/11/2010 01:00:35	-410,670	
 09/11/2010 01:00:36	-410,830	
 09/11/2010 01:00:37	-411,400	
 09/11/2010 01:00:38	-410,780	
 09/11/2010 01:00:39	-411,390	
 09/11/2010 01:00:40	-411,050	
 09/11/2010 01:00:41	-409,930	
 09/11/2010 01:00:42	-410,280	
 09/11/2010 01:00:43	-409,880	
 09/11/2010 01:00:44	-409,970	
 09/11/2010 01:00:45	-409,990	
 09/11/2010 01:00:46	-409,820	
 09/11/2010 01:00:47	-409,250	
 09/11/2010 01:00:48	-409,530	
 09/11/2010 01:00:49	-410,110	
 09/11/2010 01:00:50	-409,620	
 09/11/2010 01:00:51	-409,790	
 09/11/2010 01:00:52	-409,640	
 09/11/2010 01:00:53	-409,030	
 09/11/2010 01:00:54	-409,490	
 09/11/2010 01:00:55	-409,910	
 09/11/2010 01:00:56	-409,960	
 09/11/2010 01:00:57	-409,600	
 09/11/2010 01:00:58	-409,450	
 09/11/2010 01:00:59	-409,570	
 09/11/2010 01:01:00	-410,210	
 09/11/2010 01:01:01	-410,800	
 09/11/2010 01:01:02	-410,880	
 09/11/2010 01:01:03	-409,540	
 09/11/2010 01:01:04	-409,130	
 09/11/2010 01:01:05	-409,520	
 09/11/2010 01:01:06	-408,750	
 09/11/2010 01:01:07	-410,100	
 09/11/2010 01:01:08	-409,920	
 09/11/2010 01:01:09	-408,850	
 09/11/2010 01:01:10	-410,540	
 09/11/2010 01:01:11	-410,230	
 09/11/2010 01:01:12	-409,460	
 09/11/2010 01:01:13	-410,680	
 09/11/2010 01:01:14	-410,040	
 09/11/2010 01:01:15	-409,950	
 09/11/2010 01:01:16	-411,260	
 09/11/2010 01:01:17	-410,560	
 09/11/2010 01:01:18	-410,710	
 09/11/2010 01:01:19	-410,980	
 09/11/2010 01:01:20	-410,910	
 09/11/2010 01:01:21	-411,800	
 09/11/2010 01:01:22	-411,480	
 09/11/2010 01:01:23	-411,570	
 09/11/2010 01:01:24	-411,730	
 09/11/2010 01:01:25	-411,490	
 09/11/2010 01:01:26	-411,620	
 09/11/2010 01:01:27	-411,900	
 09/11/2010 01:01:28	-411,260	
 09/11/2010 01:01:29	-410,900	
 09/11/2010 01:01:30	-410,550	
 09/11/2010 01:01:31	-409,460	
 09/11/2010 01:01:32	-409,470	
 09/11/2010 01:01:33	-409,330	
 09/11/2010 01:01:34	-409,700	
 09/11/2010 01:01:35	-410,280	
 09/11/2010 01:01:36	-410,820	
 09/11/2010 01:01:37	-410,970	
 09/11/2010 01:01:38	-411,000	
 09/11/2010 01:01:39	-411,720	
 09/11/2010 01:01:40	-411,210	
 09/11/2010 01:01:41	-410,680	
 09/11/2010 01:01:42	-410,780	
 09/11/2010 01:01:43	-410,180	
 09/11/2010 01:01:44	-409,570	
 09/11/2010 01:01:45	-410,270	
 09/11/2010 01:01:46	-409,890	
 09/11/2010 01:01:47	-409,320	
 09/11/2010 01:01:48	-410,170	
 09/11/2010 01:01:49	-410,400	
 09/11/2010 01:01:50	-409,860	
 09/11/2010 01:01:51	-410,530	
 09/11/2010 01:01:52	-410,320	
 09/11/2010 01:01:53	-409,360	
 09/11/2010 01:01:54	-410,250	
 09/11/2010 01:01:55	-409,600	
 09/11/2010 01:01:56	-408,540	
 09/11/2010 01:01:57	-409,910	
 09/11/2010 01:01:58	-409,090	
 09/11/2010 01:01:59	-409,570	
 09/11/2010 01:02:00	-410,400	
 09/11/2010 01:02:01	-409,960	
 09/11/2010 01:02:02	-410,670	
 09/11/2010 01:02:03	-410,490	
 09/11/2010 01:02:04	-410,910	
 09/11/2010 01:02:05	-411,110	
 09/11/2010 01:02:06	-410,600	
 09/11/2010 01:02:07	-410,840	
 09/11/2010 01:02:08	-410,580	
 09/11/2010 01:02:09	-410,170	
 09/11/2010 01:02:10	-410,490	
 09/11/2010 01:02:11	-410,070	
 09/11/2010 01:02:12	-409,660	
 09/11/2010 01:02:13	-409,820	
 09/11/2010 01:02:14	-409,600	
 09/11/2010 01:02:15	-409,740	
 09/11/2010 01:02:16	-410,240	
 09/11/2010 01:02:17	-410,640	
 09/11/2010 01:02:18	-410,140	
 09/11/2010 01:02:19	-409,840	
 09/11/2010 01:02:20	-410,200	
 09/11/2010 01:02:21	-409,420	
 09/11/2010 01:02:22	-409,700	
 09/11/2010 01:02:23	-410,170	
 09/11/2010 01:02:24	-409,620	
 09/11/2010 01:02:25	-409,650	
 09/11/2010 01:02:26	-409,910	
 09/11/2010 01:02:27	-409,820	
 09/11/2010 01:02:28	-409,350	
 09/11/2010 01:02:29	-409,460	
 09/11/2010 01:02:30	-409,790	
 09/11/2010 01:02:31	-409,760	
 09/11/2010 01:02:32	-410,260	
 09/11/2010 01:02:33	-410,710	
 09/11/2010 01:02:34	-409,640	
 09/11/2010 01:02:35	-409,860	
 09/11/2010 01:02:36	-410,030	
 09/11/2010 01:02:37	-409,470	
 09/11/2010 01:02:38	-410,560	
 09/11/2010 01:02:39	-410,550	
 09/11/2010 01:02:40	-409,350	
 09/11/2010 01:02:41	-410,160	
 09/11/2010 01:02:42	-409,580	
 09/11/2010 01:02:43	-408,770	
 09/11/2010 01:02:44	-409,530	
 09/11/2010 01:02:45	-408,600	
 09/11/2010 01:02:46	-408,940	
 09/11/2010 01:02:47	-409,500	
 09/11/2010 01:02:48	-410,270	
 09/11/2010 01:02:49	-410,700	
 09/11/2010 01:02:50	-410,020	
 09/11/2010 01:02:51	-409,650	
 09/11/2010 01:02:52	-409,860	
 09/11/2010 01:02:53	-409,480	
 09/11/2010 01:02:54	-409,900	
 09/11/2010 01:02:55	-410,200	
 09/11/2010 01:02:56	-409,510	
 09/11/2010 01:02:57	-409,910	
 09/11/2010 01:02:58	-409,940	
 09/11/2010 01:02:59	-409,900	
 09/11/2010 01:03:00	-410,170	
 09/11/2010 01:03:01	-410,340	
 09/11/2010 01:03:02	-410,370	
 09/11/2010 01:03:03	-410,010	
 09/11/2010 01:03:04	-409,700	
 09/11/2010 01:03:05	-409,530	
 09/11/2010 01:03:06	-409,680	
 09/11/2010 01:03:07	-409,860	
 09/11/2010 01:03:08	-409,520	
 09/11/2010 01:03:09	-408,960	
 09/11/2010 01:03:10	-408,600	
 09/11/2010 01:03:11	-408,560	
 09/11/2010 01:03:12	-408,850	
 09/11/2010 01:03:13	-409,210	
 09/11/2010 01:03:14	-409,090	
 09/11/2010 01:03:15	-408,250	
 09/11/2010 01:03:16	-408,510	
 09/11/2010 01:03:17	-408,380	
 09/11/2010 01:03:18	-408,640	
 09/11/2010 01:03:19	-409,570	
 09/11/2010 01:03:20	-409,520	
 09/11/2010 01:03:21	-408,470	
 09/11/2010 01:03:22	-409,890	
 09/11/2010 01:03:23	-409,830	
 09/11/2010 01:03:24	-409,280	
 09/11/2010 01:03:25	-411,520	
 09/11/2010 01:03:26	-410,280	
 09/11/2010 01:03:27	-410,860	
 09/11/2010 01:03:28	-411,510	
 09/11/2010 01:03:29	-410,950	
 09/11/2010 01:03:30	-411,130	
 09/11/2010 01:03:31	-410,660	
 09/11/2010 01:03:32	-410,850	
 09/11/2010 01:03:33	-410,850	
 09/11/2010 01:03:34	-410,410	
 09/11/2010 01:03:35	-410,770	
 09/11/2010 01:03:36	-410,570	
 09/11/2010 01:03:37	-409,960	
 09/11/2010 01:03:38	-410,030	
 09/11/2010 01:03:39	-410,260	
 09/11/2010 01:03:40	-409,650	
 09/11/2010 01:03:41	-409,880	
 09/11/2010 01:03:42	-409,930	
 09/11/2010 01:03:43	-409,700	
 09/11/2010 01:03:44	-409,490	
 09/11/2010 01:03:45	-409,230	
 09/11/2010 01:03:46	-409,110	
 09/11/2010 01:03:47	-408,340	
 09/11/2010 01:03:48	-408,980	
 09/11/2010 01:03:49	-409,300	
 09/11/2010 01:03:50	-409,100	
 09/11/2010 01:03:51	-409,550	
 09/11/2010 01:03:52	-409,180	
 09/11/2010 01:03:53	-409,200	
 09/11/2010 01:03:54	-409,720	
 09/11/2010 01:03:55	-410,220	
 09/11/2010 01:03:56	-409,920	
 09/11/2010 01:03:57	-410,110	
 09/11/2010 01:03:58	-409,900	
 09/11/2010 01:03:59	-408,880	
 09/11/2010 01:04:00	-410,040	
 09/11/2010 01:04:01	-409,570	
 09/11/2010 01:04:02	-409,420	
 09/11/2010 01:04:03	-410,680	
 09/11/2010 01:04:04	-409,950	
 09/11/2010 01:04:05	-410,560	
 09/11/2010 01:04:06	-410,820	
 09/11/2010 01:04:07	-410,460	
 09/11/2010 01:04:08	-410,890	
 09/11/2010 01:04:09	-410,450	
 09/11/2010 01:04:10	-410,200	
 09/11/2010 01:04:11	-409,510	
 09/11/2010 01:04:12	-408,890	
 09/11/2010 01:04:13	-408,740	
 09/11/2010 01:04:14	-408,800	
 09/11/2010 01:04:15	-409,060	
 09/11/2010 01:04:16	-409,500	
 09/11/2010 01:04:17	-409,260	
 09/11/2010 01:04:18	-409,470	
 09/11/2010 01:04:19	-409,940	
 09/11/2010 01:04:20	-410,110	
 09/11/2010 01:04:21	-410,730	
 09/11/2010 01:04:22	-411,020	
 09/11/2010 01:04:23	-411,130	
 09/11/2010 01:04:24	-411,220	
 09/11/2010 01:04:25	-410,700	
 09/11/2010 01:04:26	-410,510	
 09/11/2010 01:04:27	-410,350	
 09/11/2010 01:04:28	-410,620	
 09/11/2010 01:04:29	-411,620	
 09/11/2010 01:04:30	-411,880	
 09/11/2010 01:04:31	-411,980	
 09/11/2010 01:04:32	-411,740	
 09/11/2010 01:04:33	-411,590	
 09/11/2010 01:04:34	-410,600	
 09/11/2010 01:04:35	-410,780	
 09/11/2010 01:04:36	-410,550	
 09/11/2010 01:04:37	-409,010	
 09/11/2010 01:04:38	-410,430	
 09/11/2010 01:04:39	-410,450	
 09/11/2010 01:04:40	-409,660	
 09/11/2010 01:04:41	-411,270	
 09/11/2010 01:04:42	-410,200	
 09/11/2010 01:04:43	-409,740	
 09/11/2010 01:04:44	-410,110	
 09/11/2010 01:04:45	-409,100	
 09/11/2010 01:04:46	-409,470	
 09/11/2010 01:04:47	-409,030	
 09/11/2010 01:04:48	-409,400	
 09/11/2010 01:04:49	-410,030	
 09/11/2010 01:04:50	-409,520	
 09/11/2010 01:04:51	-409,860	
 09/11/2010 01:04:52	-410,160	
 09/11/2010 01:04:53	-410,020	
 09/11/2010 01:04:54	-410,690	
 09/11/2010 01:04:55	-410,940	
 09/11/2010 01:04:56	-410,490	
 09/11/2010 01:04:57	-410,410	
 09/11/2010 01:04:58	-410,220	
 09/11/2010 01:04:59	-410,350	
 09/11/2010 01:05:00	-410,190	
 09/11/2010 01:05:01	-410,340	
 09/11/2010 01:05:02	-410,940	
 09/11/2010 01:05:03	-411,020	
 09/11/2010 01:05:04	-411,520	
 09/11/2010 01:05:05	-411,620	
 09/11/2010 01:05:06	-411,060	
 09/11/2010 01:05:07	-411,160	
 09/11/2010 01:05:08	-411,010	
 09/11/2010 01:05:09	-411,310	
 09/11/2010 01:05:10	-411,330	
 09/11/2010 01:05:11	-411,060	
 09/11/2010 01:05:12	-411,400	
 09/11/2010 01:05:13	-410,630	
 09/11/2010 01:05:14	-410,240	
 09/11/2010 01:05:15	-409,920	
 09/11/2010 01:05:16	-409,380	
 09/11/2010 01:05:17	-409,340	
 09/11/2010 01:05:18	-408,830	
 09/11/2010 01:05:19	-409,590	
 09/11/2010 01:05:20	-410,130	
 09/11/2010 01:05:21	-409,550	
 09/11/2010 01:05:22	-411,030	
 09/11/2010 01:05:23	-410,610	
 09/11/2010 01:05:24	-409,420	
 09/11/2010 01:05:25	-410,820	
 09/11/2010 01:05:26	-410,110	
 09/11/2010 01:05:27	-409,470	
 09/11/2010 01:05:28	-410,330	
 09/11/2010 01:05:29	-410,030	
 09/11/2010 01:05:30	-410,580	
 09/11/2010 01:05:31	-411,020	
 09/11/2010 01:05:32	-411,070	
 09/11/2010 01:05:33	-411,230	
 09/11/2010 01:05:34	-410,490	
 09/11/2010 01:05:35	-409,790	
 09/11/2010 01:05:36	-409,720	
 09/11/2010 01:05:37	-409,360	
 09/11/2010 01:05:38	-408,620	
 09/11/2010 01:05:39	-409,860	
 09/11/2010 01:05:40	-408,870	
 09/11/2010 01:05:41	-408,210	
 09/11/2010 01:05:42	-408,800	
 09/11/2010 01:05:43	-407,310	
 09/11/2010 01:05:44	-408,170	
 09/11/2010 01:05:45	-409,100	
 09/11/2010 01:05:46	-409,560	
 09/11/2010 01:05:47	-410,600	
 09/11/2010 01:05:48	-411,070	
 09/11/2010 01:05:49	-410,950	
 09/11/2010 01:05:50	-410,820	
 09/11/2010 01:05:51	-410,320	
 09/11/2010 01:05:52	-410,070	
 09/11/2010 01:05:53	-409,610	
 09/11/2010 01:05:54	-409,840	
 09/11/2010 01:05:55	-410,230	
 09/11/2010 01:05:56	-410,040	
 09/11/2010 01:05:57	-410,210	
 09/11/2010 01:05:58	-410,020	
 09/11/2010 01:05:59	-409,590	
 09/11/2010 01:06:00	-410,220	
 09/11/2010 01:06:01	-409,910	
 09/11/2010 01:06:02	-408,790	
 09/11/2010 01:06:03	-409,440	
 09/11/2010 01:06:04	-408,590	
 09/11/2010 01:06:05	-408,550	
 09/11/2010 01:06:06	-409,290	
 09/11/2010 01:06:07	-408,910	
 09/11/2010 01:06:08	-409,030	
 09/11/2010 01:06:09	-409,480	
 09/11/2010 01:06:10	-409,500	
 09/11/2010 01:06:11	-409,370	
 09/11/2010 01:06:12	-409,240	
 09/11/2010 01:06:13	-408,790	
 09/11/2010 01:06:14	-409,460	
 09/11/2010 01:06:15	-410,040	
 09/11/2010 01:06:16	-410,620	
 09/11/2010 01:06:17	-411,270	
 09/11/2010 01:06:18	-411,120	
 09/11/2010 01:06:19	-411,110	
 09/11/2010 01:06:20	-411,400	
 09/11/2010 01:06:21	-413,070	
 09/11/2010 01:06:22	-412,850	
 09/11/2010 01:06:23	-412,800	
 09/11/2010 01:06:24	-412,420	
 09/11/2010 01:06:25	-410,470	
 09/11/2010 01:06:26	-410,620	
 09/11/2010 01:06:27	-410,230	
 09/11/2010 01:06:28	-410,240	
 09/11/2010 01:06:29	-410,750	
 09/11/2010 01:06:30	-411,150	
 09/11/2010 01:06:31	-411,240	
 09/11/2010 01:06:32	-411,370	
 09/11/2010 01:06:33	-411,140	
 09/11/2010 01:06:34	-410,630	
 09/11/2010 01:06:35	-411,020	
 09/11/2010 01:06:36	-410,910	
 09/11/2010 01:06:37	-410,610	
 09/11/2010 01:06:38	-410,780	
 09/11/2010 01:06:39	-411,060	
 09/11/2010 01:06:40	-409,700	
 09/11/2010 01:06:41	-409,840	
 09/11/2010 01:06:42	-409,010	
 09/11/2010 01:06:43	-407,130	
 09/11/2010 01:06:44	-408,700	
 09/11/2010 01:06:45	-408,320	
 09/11/2010 01:06:46	-408,550	
 09/11/2010 01:06:47	-409,440	
 09/11/2010 01:06:48	-408,840	
 09/11/2010 01:06:49	-409,500	
 09/11/2010 01:06:50	-409,550	
 09/11/2010 01:06:51	-409,860	
 09/11/2010 01:06:52	-410,110	
 09/11/2010 01:06:53	-409,540	
 09/11/2010 01:06:54	-409,370	
 09/11/2010 01:06:55	-409,540	
 09/11/2010 01:06:56	-408,960	
 09/11/2010 01:06:57	-408,880	
 09/11/2010 01:06:58	-409,300	
 09/11/2010 01:06:59	-408,950	
 09/11/2010 01:07:00	-409,560	
 09/11/2010 01:07:01	-410,260	
 09/11/2010 01:07:02	-409,980	
 09/11/2010 01:07:03	-409,800	
 09/11/2010 01:07:04	-409,530	
 09/11/2010 01:07:05	-409,230	
 09/11/2010 01:07:06	-409,260	
 09/11/2010 01:07:07	-409,240	
 09/11/2010 01:07:08	-409,240	
 09/11/2010 01:07:09	-408,960	
 09/11/2010 01:07:10	-409,430	
 09/11/2010 01:07:11	-409,610	
 09/11/2010 01:07:12	-409,590	
 09/11/2010 01:07:13	-409,450	
 09/11/2010 01:07:14	-409,500	
 09/11/2010 01:07:15	-409,240	
 09/11/2010 01:07:16	-409,320	
 09/11/2010 01:07:17	-410,220	
 09/11/2010 01:07:18	-409,540	
 09/11/2010 01:07:19	-411,010	
 09/11/2010 01:07:20	-411,110	
 09/11/2010 01:07:21	-410,060	
 09/11/2010 01:07:22	-411,570	
 09/11/2010 01:07:23	-410,400	
 09/11/2010 01:07:24	-410,240	
 09/11/2010 01:07:25	-410,500	
 09/11/2010 01:07:26	-409,010	
 09/11/2010 01:07:27	-409,330	
 09/11/2010 01:07:28	-409,220	
 09/11/2010 01:07:29	-409,050	
 09/11/2010 01:07:30	-409,770	
